"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"EPB41L4A-AS13" 3.01603107741779e-229 0.588545072374201 0.771 0.233 7.05721111804989e-225 "20" "EPB41L4A-AS1"
"USP223" 3.25912448794883e-229 0.53534122973413 0.736 0.216 7.62602538935146e-225 "20" "USP22"
"GTPBP6" 3.34453413357596e-229 0.496882015131188 0.696 0.198 7.82587541915438e-225 "20" "GTPBP6"
"RRAGA2" 6.12977480697137e-229 0.568238309800044 0.768 0.239 1.43430600708323e-224 "20" "RRAGA"
"PODXL2" 1.15957060348055e-228 0.296000764159578 0.384 0.07 2.71327925508413e-224 "20" "PODXL2"
"GMPS2" 1.28870242254697e-228 0.411776362977813 0.601 0.151 3.01543479851765e-224 "20" "GMPS"
"TUSC34" 1.38349768730795e-228 0.373811224108621 0.509 0.112 3.23724623853186e-224 "20" "TUSC3"
"FOXD11" 2.21737700676518e-228 0.284452825253103 0.324 0.052 5.18844045812984e-224 "20" "FOXD1"
"PPFIBP15" 2.67790919469079e-228 0.521067453551035 0.684 0.189 6.26603972465698e-224 "20" "PPFIBP1"
"OTUD7B" 3.16612900708971e-228 0.277016902348698 0.392 0.072 7.40842526368922e-224 "20" "OTUD7B"
"TCEA35" 3.24661932517045e-228 0.504270491715035 0.641 0.166 7.59676455896635e-224 "20" "TCEA3"
"BRD42" 3.63490019245845e-228 0.596897662400562 0.811 0.26 8.50530296033354e-224 "20" "BRD4"
"PHC21" 4.04195526557646e-228 0.441054289421339 0.639 0.166 9.45777112592237e-224 "20" "PHC2"
"RFC42" 2.23787596496758e-227 0.329396264216653 0.437 0.088 5.23640597042763e-223 "20" "RFC4"
"HLTF3" 4.01072978350364e-227 0.39084893081699 0.596 0.147 9.38470662042018e-223 "20" "HLTF"
"PJA1" 2.05102293484122e-226 0.267127357471296 0.305 0.048 4.79918856523496e-222 "20" "PJA1"
"RPS107" 4.07192838857475e-226 0.851201248642922 0.997 0.895 9.52790523642606e-222 "20" "RPS10"
"LOXL22" 1.30811545543766e-225 0.369011370474033 0.532 0.121 3.06085935417857e-221 "20" "LOXL2"
"RUSC1" 1.34263029676023e-225 0.342938065538997 0.445 0.092 3.14162063138926e-221 "20" "RUSC1"
"MTFR1L" 1.7711337913708e-225 0.397773532315431 0.565 0.139 4.14427595842853e-221 "20" "MTFR1L"
"GABRB2" 2.77051544583172e-225 0.327491120759364 0.259 0.035 6.48272909170163e-221 "20" "GABRB2"
"PUM11" 3.20555103941416e-225 0.542233190136242 0.744 0.224 7.5006688771252e-221 "20" "PUM1"
"NDUFAF61" 7.85303322952142e-225 0.332636238763298 0.479 0.103 1.83753124537572e-220 "20" "NDUFAF6"
"SLIT22" 1.10808635719538e-224 0.367043899037865 0.431 0.085 2.59281126720147e-220 "20" "SLIT2"
"GLI3" 1.44316127488251e-224 0.268538801999585 0.313 0.049 3.3768530670976e-220 "20" "GLI3"
"SLC25A12" 2.60971481891009e-224 0.260394040871771 0.272 0.039 6.10647170476771e-220 "20" "SLC25A12"
"FSTL15" 3.45142372158177e-224 0.598289738900349 0.835 0.264 8.07598636612918e-220 "20" "FSTL1"
"SAMD4B1" 8.23388645222581e-224 0.386463591470053 0.551 0.131 1.92664709095632e-219 "20" "SAMD4B"
"TTC39" 1.30426898117033e-223 0.958848686814204 0.976 0.495 3.05185898904046e-219 "20" "TTC3"
"KDM1A1" 2.12586910957957e-223 0.446864656569371 0.565 0.141 4.97432112950523e-219 "20" "KDM1A"
"NUDT141" 2.89707811570589e-223 0.491513103760445 0.617 0.164 6.77887308294022e-219 "20" "NUDT14"
"FGFR14" 3.02888966805093e-223 0.710422946498576 0.835 0.282 7.08729893427237e-219 "20" "FGFR1"
"CLUAP1" 3.45818891240811e-223 0.320545816450078 0.435 0.088 8.09181623614373e-219 "20" "CLUAP1"
"CCDC681" 3.73523522301395e-223 0.319580204354302 0.308 0.049 8.74007689833035e-219 "20" "CCDC68"
"DDX176" 9.42331240760699e-223 0.883040578721838 0.971 0.456 2.20496087025596e-218 "20" "DDX17"
"FBXW9" 1.15084303890167e-222 0.272468131755558 0.321 0.053 2.69285762672602e-218 "20" "FBXW9"
"ZYG11B" 1.32658947784838e-222 0.323691782078078 0.42 0.084 3.10408671921743e-218 "20" "ZYG11B"
"CC2D1A" 1.3929080892689e-222 0.253027037046346 0.345 0.059 3.25926563808029e-218 "20" "CC2D1A"
"TIMP36" 1.80286626991218e-222 0.761704176745432 0.759 0.233 4.21852678496752e-218 "20" "TIMP3"
"ANXA2R" 2.96171307763467e-222 0.295759869301103 0.411 0.079 6.93011243035736e-218 "20" "ANXA2R"
"UBA1" 3.56534623108099e-222 0.480399488998687 0.753 0.228 8.3425536461064e-218 "20" "UBA1"
"OBSL1" 3.84027592405791e-222 0.267600142766248 0.377 0.069 8.98586163470312e-218 "20" "OBSL1"
"MSH6" 5.79342282189932e-222 0.415629901358907 0.497 0.112 1.35560300609622e-217 "20" "MSH6"
"NAT14" 5.90679222437538e-222 0.359929781977208 0.503 0.114 1.3821303125816e-217 "20" "NAT14"
"IFIT3" 7.49323423602266e-222 0.758860936014403 0.464 0.1 1.75334187888694e-217 "20" "IFIT3"
"TRMT10C1" 8.30819497063865e-222 0.459041132082299 0.716 0.206 1.94403454117974e-217 "20" "TRMT10C"
"EXOSC10" 1.40218260848752e-221 0.341686492542396 0.469 0.101 3.28096708559996e-217 "20" "EXOSC10"
"PDRG12" 1.77992530980523e-221 0.371106643251898 0.603 0.151 4.16484723241326e-217 "20" "PDRG1"
"FAT31" 2.17642583897956e-221 0.407533053180158 0.471 0.101 5.09261882062826e-217 "20" "FAT3"
"ALCAM1" 8.25316668631972e-221 0.731283285993755 0.569 0.149 1.93115847293195e-216 "20" "ALCAM"
"USE11" 1.33801511724772e-220 0.484889748635628 0.713 0.208 3.13082157284794e-216 "20" "USE1"
"NR2F1" 2.05959404692165e-220 0.367283643047133 0.297 0.046 4.81924411039196e-216 "20" "NR2F1"
"DNAJC191" 2.21270522382717e-220 0.613419589010983 0.84 0.293 5.17750895323319e-216 "20" "DNAJC19"
"DLX6" 2.597713532487e-220 0.280970989980298 0.325 0.054 6.07838989466633e-216 "20" "DLX6"
"POLR1E" 6.33443831813437e-220 0.307183762117351 0.368 0.068 1.48219522206026e-215 "20" "POLR1E"
"SLC16A1-AS1" 6.36363729266552e-220 0.273202954870198 0.355 0.063 1.48902749011081e-215 "20" "SLC16A1-AS1"
"APH1A" 7.14320348900873e-220 0.744233610500706 0.889 0.349 1.67143818439315e-215 "20" "APH1A"
"FAM114A17" 2.4110421767663e-219 0.57291588788419 0.753 0.229 5.64159758941545e-215 "20" "FAM114A1"
"COPA2" 2.88049471687384e-219 0.611010585757312 0.84 0.288 6.74006958801309e-215 "20" "COPA"
"PNN6" 3.67814051239752e-219 0.802432020231872 0.932 0.388 8.60648098495896e-215 "20" "PNN"
"TAF11" 3.70908188366805e-219 0.456867786578415 0.675 0.19 8.67888069959488e-215 "20" "TAF11"
"DAAM21" 9.71299466743575e-219 0.293237628997818 0.389 0.074 2.27274362223329e-214 "20" "DAAM2"
"FERMT28" 1.93309878178976e-218 0.556152424809739 0.721 0.206 4.52325783950985e-214 "20" "FERMT2"
"GATAD2B" 5.5088484465255e-218 0.29419297714414 0.44 0.09 1.2890154480025e-213 "20" "GATAD2B"
"PRDX48" 1.69545981019184e-217 1.183368711042 0.976 0.6 3.96720640986788e-213 "20" "PRDX4"
"LIMA17" 3.46880036189523e-217 0.565221178995006 0.741 0.22 8.11664596679865e-213 "20" "LIMA1"
"SELENON1" 3.64574331408065e-217 0.353244364998644 0.545 0.131 8.53067478061732e-213 "20" "SELENON"
"HELLS2" 3.31275010633718e-216 0.317917472768611 0.391 0.075 7.75150397381836e-212 "20" "HELLS"
"VAMP23" 4.10826796917122e-216 0.721880198872741 0.889 0.345 9.61293622106375e-212 "20" "VAMP2"
"ZNF576" 5.19822344810842e-216 0.28678287093721 0.392 0.076 1.21633230462289e-211 "20" "ZNF576"
"TXLNG" 6.21071635839295e-216 0.315771306887163 0.429 0.089 1.45324552070037e-211 "20" "TXLNG"
"JPX" 6.89572670160728e-216 0.5203883173249 0.745 0.229 1.61353109090909e-211 "20" "JPX"
"IGFBP22" 1.53563158567482e-215 0.649092644683841 0.539 0.13 3.59322434732052e-211 "20" "IGFBP2"
"EPHA21" 1.74772289905392e-215 0.343501737895827 0.425 0.087 4.08949681149627e-211 "20" "EPHA2"
"ILF24" 2.51597244348902e-215 0.902555322947322 0.959 0.456 5.88712392051997e-211 "20" "ILF2"
"PHPT17" 3.47457761765812e-215 1.00372858295678 0.988 0.602 8.13016416755824e-211 "20" "PHPT1"
"BOD1L14" 5.18280414488519e-215 0.668039252709714 0.841 0.295 1.21272434186168e-210 "20" "BOD1L1"
"YIPF21" 7.59531995780545e-215 0.528144983901415 0.732 0.224 1.7772289169269e-210 "20" "YIPF2"
"HMGXB42" 1.07732796818846e-214 0.416465174149158 0.664 0.184 2.52083971276417e-210 "20" "HMGXB4"
"SMAD4" 2.38313971289256e-214 0.300917314671043 0.448 0.095 5.57630861419729e-210 "20" "SMAD4"
"ZNF562" 5.40813907750829e-214 0.269068342306962 0.352 0.063 1.26545046274617e-209 "20" "ZNF562"
"ANP32E3" 7.36221904066e-214 0.57614219058711 0.779 0.25 1.72268563332403e-209 "20" "ANP32E"
"LINC02001" 7.51388934487658e-214 0.290301464708859 0.416 0.084 1.75817496780767e-209 "20" "LINC02001"
"FAM92A2" 2.76515882264256e-213 0.353119168918205 0.552 0.134 6.47019512910133e-209 "20" "FAM92A"
"SSR26" 2.82022334453633e-213 1.025731826877 0.984 0.705 6.59904060388056e-209 "20" "SSR2"
"PFN25" 4.88105389919545e-213 0.598166536392464 0.781 0.243 1.14211780187274e-208 "20" "PFN2"
"SVBP" 6.42905095879822e-213 0.447440758258349 0.697 0.201 1.50433363384919e-208 "20" "SVBP"
"RPL318" 7.12811169131007e-213 0.796800703605853 1 0.969 1.66790685464964e-208 "20" "RPL3"
"AKT3" 7.71444270286526e-213 0.257955105668617 0.316 0.052 1.80510244804344e-208 "20" "AKT3"
"BBS4" 1.16087261233678e-212 0.287941859403033 0.349 0.063 2.71632582560683e-208 "20" "BBS4"
"MGAT4B" 2.52317795134076e-212 0.365660886127905 0.507 0.119 5.90398408834225e-208 "20" "MGAT4B"
"RRAGB" 6.16980665318613e-212 0.250159566266735 0.331 0.057 1.44367305877902e-207 "20" "RRAGB"
"PON23" 7.87856240853158e-212 0.483626349669242 0.656 0.185 1.8435048179723e-207 "20" "PON2"
"PHAX" 1.47961989707692e-211 0.451540585220291 0.687 0.2 3.46216259717029e-207 "20" "PHAX"
"LINC00909" 2.65460985407074e-211 0.283173929947498 0.364 0.067 6.21152159754013e-207 "20" "LINC00909"
"PTPN141" 2.99278740203552e-211 0.281989296674424 0.365 0.068 7.0028232420229e-207 "20" "PTPN14"
"NXN2" 3.25278547392191e-211 0.34518688418604 0.403 0.08 7.61119273042987e-207 "20" "NXN"
"C5orf241" 1.21347395287181e-210 0.451504970697734 0.656 0.185 2.83940770232475e-206 "20" "C5orf24"
"FIS14" 1.23780847638238e-210 0.883252755717039 0.98 0.502 2.89634805388712e-206 "20" "FIS1"
"HDGF5" 6.57304493070959e-210 0.685029629153512 0.848 0.308 1.53802678333674e-205 "20" "HDGF"
"RABGAP1" 1.28114239271301e-209 0.323119430338592 0.417 0.085 2.99774508470918e-205 "20" "RABGAP1"
"HERC5" 1.573808049756e-209 0.33373216609574 0.331 0.057 3.68255345562407e-205 "20" "HERC5"
"DIDO1" 2.32730061388895e-209 0.262062134296918 0.391 0.076 5.44565070643875e-205 "20" "DIDO1"
"EHMT2" 4.17031159586953e-209 0.319917794688122 0.443 0.095 9.75811210317511e-205 "20" "EHMT2"
"COMMD22" 5.83472512170216e-209 0.44675649719982 0.671 0.193 1.36526733122709e-204 "20" "COMMD2"
"FDX2" 7.17624902973197e-209 0.364438123932295 0.549 0.137 1.67917051046698e-204 "20" "FDX2"
"HIST1H2AC4" 7.94844688006104e-209 0.603337100351417 0.749 0.234 1.85985708546548e-204 "20" "HIST1H2AC"
"EFNB1" 8.19345068918782e-209 0.319950204973094 0.407 0.082 1.91718552676306e-204 "20" "EFNB1"
"RPL18A6" 9.02995197669866e-209 0.732787233269662 0.997 0.98 2.11291846302772e-204 "20" "RPL18A"
"RPS235" 9.93064969511831e-209 0.737124701555289 1 0.984 2.32367272216073e-204 "20" "RPS23"
"PHF31" 1.82888081290866e-208 0.428045354345666 0.637 0.175 4.27939821412496e-204 "20" "PHF3"
"SAYSD11" 2.6663782672878e-208 0.377273254375944 0.561 0.143 6.23905850762672e-204 "20" "SAYSD1"
"KIAA0232" 3.04310356541108e-208 0.303782753928069 0.409 0.083 7.1205580327054e-204 "20" "KIAA0232"
"HBP1" 3.05583687274658e-208 0.539726023835197 0.6 0.165 7.15035269853973e-204 "20" "HBP1"
"ACADM2" 4.47326567229193e-208 0.547544598593793 0.729 0.229 1.04669943465959e-203 "20" "ACADM"
"MTA11" 8.65810252061449e-208 0.333225374149342 0.535 0.129 2.02590940879858e-203 "20" "MTA1"
"HMGN23" 9.71317753095565e-208 1.07936371574042 0.987 0.676 2.27278641046831e-203 "20" "HMGN2"
"FAM89A" 1.35101676341298e-207 0.287930526674399 0.355 0.065 3.16124412471002e-203 "20" "FAM89A"
"VCAM11" 3.53611760391311e-207 0.289353250287623 0.316 0.053 8.27416158139629e-203 "20" "VCAM1"
"ZNF2922" 5.37155743555325e-207 0.457721095302152 0.756 0.23 1.25689072434511e-202 "20" "ZNF292"
"XAB2" 1.17699726466988e-206 0.284921542755705 0.435 0.092 2.75405589960105e-202 "20" "XAB2"
"SERTAD4-AS12" 1.53774843584306e-206 0.30476254890417 0.332 0.058 3.59817756502918e-202 "20" "SERTAD4-AS1"
"NPM14" 2.2176416412573e-206 0.823310456406511 0.995 0.836 5.18905967637797e-202 "20" "NPM1"
"MAP9" 3.07571987698023e-206 0.251349847195074 0.349 0.063 7.19687694014603e-202 "20" "MAP9"
"PHACTR41" 1.51105765966287e-205 0.408957574492419 0.585 0.154 3.53572381784515e-201 "20" "PHACTR4"
"ZNF644" 1.57982004140358e-205 0.44637010126602 0.697 0.206 3.69662091488023e-201 "20" "ZNF644"
"MAP4K52" 1.59507774801738e-205 0.318357550151721 0.476 0.108 3.73232242258587e-201 "20" "MAP4K5"
"LNPEP2" 1.72519285674359e-205 0.360493232411101 0.508 0.121 4.03677876549434e-201 "20" "LNPEP"
"RPL7A6" 1.75633728415822e-205 0.781045301021495 1 0.945 4.10965361120181e-201 "20" "RPL7A"
"PLS37" 1.93328519222129e-205 0.632889994465849 0.807 0.265 4.52369402127859e-201 "20" "PLS3"
"FAM129A1" 1.00319456655399e-204 0.314462529826546 0.411 0.084 2.34737496627968e-200 "20" "FAM129A"
"DDR25" 8.13879204885992e-204 0.408784957480558 0.623 0.166 1.90439595151273e-199 "20" "DDR2"
"RHOBTB36" 1.01195231218985e-203 0.752154656235779 0.755 0.251 2.36786721529303e-199 "20" "RHOBTB3"
"UBE2E37" 5.02437275214827e-203 0.598922196102299 0.849 0.298 1.17565298027517e-198 "20" "UBE2E3"
"TGS12" 7.6931921261717e-203 0.399663193847364 0.616 0.169 1.80013002560292e-198 "20" "TGS1"
"SAMD9L1" 1.25488590569877e-202 0.558603923481197 0.524 0.13 2.93630753074456e-198 "20" "SAMD9L"
"ADARB1" 5.34490665399948e-202 0.269084575181567 0.352 0.065 1.25065470796934e-197 "20" "ADARB1"
"HAX14" 6.10697850266264e-202 0.695453805719346 0.913 0.381 1.42897189983803e-197 "20" "HAX1"
"MRPS221" 9.16038898225464e-202 0.427531921950265 0.643 0.184 2.14343941795776e-197 "20" "MRPS22"
"UPF3B2" 2.01111361241615e-201 0.38266507302135 0.648 0.182 4.70580474169254e-197 "20" "UPF3B"
"PI4KB" 7.31709006179638e-201 0.310134195934875 0.509 0.123 1.71212590355973e-196 "20" "PI4KB"
"BLOC1S4" 8.49747742661463e-201 0.369786551244285 0.561 0.145 1.98832474305356e-196 "20" "BLOC1S4"
"CYBRD13" 3.76108917894839e-200 0.37567397177488 0.575 0.149 8.80057256982134e-196 "20" "CYBRD1"
"MFGE85" 2.52495540267472e-199 0.453171792765654 0.731 0.217 5.90814314671858e-195 "20" "MFGE8"
"SREBF2" 2.73336928847054e-199 0.270732133136621 0.353 0.067 6.39581079809223e-195 "20" "SREBF2"
"LINC00667" 3.01897919350353e-199 0.332002305462937 0.513 0.126 7.06410941487891e-195 "20" "LINC00667"
"WLS4" 4.44828978030692e-199 0.531850377668379 0.691 0.21 1.04085532569402e-194 "20" "WLS"
"GCSH2" 2.55731984639327e-198 0.512603677141934 0.764 0.249 5.9838727085756e-194 "20" "GCSH"
"RNF8" 7.82213155989249e-198 0.322474593848391 0.503 0.122 1.83030056369924e-193 "20" "RNF8"
"NSD11" 1.05179972441958e-197 0.387325615969848 0.612 0.169 2.46110617516937e-193 "20" "NSD1"
"PET1001" 1.05793061781008e-197 0.756848247690684 0.949 0.44 2.47545185261381e-193 "20" "PET100"
"CEP631" 1.73013702384069e-197 0.380989524592438 0.559 0.147 4.04834762208484e-193 "20" "CEP63"
"SF3B3" 1.44265154962083e-196 0.314215241912995 0.509 0.124 3.37566036095778e-192 "20" "SF3B3"
"NUDCD23" 5.53219249537281e-196 0.556482656332165 0.825 0.293 1.29447772199228e-191 "20" "NUDCD2"
"RACK14" 5.88022907518875e-196 0.742661186134015 0.996 0.935 1.37591480130342e-191 "20" "RACK1"
"FHAD1" 6.75009136193591e-196 0.255159867730839 0.289 0.048 1.57945387777938e-191 "20" "FHAD1"
"TOPBP1" 6.77755022385783e-196 0.309999341394977 0.423 0.092 1.58587897688049e-191 "20" "TOPBP1"
"NEO11" 8.95236242641766e-196 0.268278458814058 0.393 0.08 2.09476328415747e-191 "20" "NEO1"
"CFL24" 2.34110316228673e-195 0.693191641345512 0.611 0.174 5.47794728943472e-191 "20" "CFL2"
"CRYAB4" 3.11350123533537e-195 1.52728007442421 0.673 0.215 7.28528154056124e-191 "20" "CRYAB"
"MARCKSL16" 4.64003431449871e-195 0.814340108625104 0.924 0.376 1.08572162924955e-190 "20" "MARCKSL1"
"UPF3A2" 6.16330954507216e-195 0.523696882887283 0.82 0.283 1.44215280045143e-190 "20" "UPF3A"
"CDK141" 1.82829919365398e-194 0.258086512976802 0.329 0.06 4.27803728323094e-190 "20" "CDK14"
"ACO1" 2.35530670563303e-194 0.279583717512692 0.357 0.07 5.51118216051073e-190 "20" "ACO1"
"SLC41A3" 3.10270774300783e-194 0.299097033854261 0.388 0.081 7.26002584786403e-190 "20" "SLC41A3"
"PLEC3" 8.34843954210953e-194 0.500165401956588 0.801 0.27 1.95345136845821e-189 "20" "PLEC"
"NOTCH33" 6.58399076813288e-193 0.462758020236346 0.428 0.095 1.54058799983541e-188 "20" "NOTCH3"
"TCF7L21" 5.0103943285918e-192 0.364661244171187 0.444 0.101 1.1723821689472e-187 "20" "TCF7L2"
"NUP153" 1.0252693661259e-191 0.264863457219502 0.36 0.071 2.399027789798e-187 "20" "NUP153"
"ARMCX1" 1.17451335419767e-191 0.36003369682045 0.505 0.125 2.74824379748713e-187 "20" "ARMCX1"
"RTL8C3" 2.21529099806972e-191 0.429910351319091 0.736 0.231 5.18355940638334e-187 "20" "RTL8C"
"KRTCAP25" 5.1956080002977e-191 0.773069890642455 0.965 0.462 1.21572031598966e-186 "20" "KRTCAP2"
"COQ92" 9.85483653340211e-191 0.377293034932333 0.537 0.142 2.30593320045076e-186 "20" "COQ9"
"TGFB1I14" 1.35752300559981e-190 0.421163683051396 0.608 0.168 3.17646808080299e-186 "20" "TGFB1I1"
"SRP95" 1.95467224256853e-190 0.827050961327012 0.967 0.504 4.57373758038609e-186 "20" "SRP9"
"ZC3H14" 2.17759670737093e-190 0.340441598315295 0.476 0.115 5.09535853557724e-186 "20" "ZC3H14"
"ZNF667-AS11" 2.50663129374555e-190 0.284275793568665 0.519 0.128 5.86526656423522e-186 "20" "ZNF667-AS1"
"UBE2R22" 4.34254449979441e-190 0.485816718126017 0.761 0.251 1.01611198750689e-185 "20" "UBE2R2"
"CTSF3" 8.87580095108142e-190 0.368867505345489 0.544 0.141 2.07684866454354e-185 "20" "CTSF"
"BGN9" 2.12551253864806e-189 0.896934628305469 0.932 0.406 4.97348678918259e-185 "20" "BGN"
"GOPC2" 4.61111314889468e-189 0.474415185666746 0.675 0.209 1.07895436570987e-184 "20" "GOPC"
"TBC1D20" 8.12018054168197e-189 0.300676791936836 0.416 0.092 1.90004104494816e-184 "20" "TBC1D20"
"FAF2" 9.13975145018599e-189 0.356153070451686 0.541 0.142 2.13861044182902e-184 "20" "FAF2"
"CPNE11" 9.2662277565555e-189 0.532775840058199 0.772 0.265 2.16820463275642e-184 "20" "CPNE1"
"DYNC1LI24" 1.54604289384427e-188 0.510634141504025 0.751 0.25 3.61758576730621e-184 "20" "DYNC1LI2"
"ARNT" 1.97781517191265e-188 0.288606634291419 0.407 0.088 4.62788972075841e-184 "20" "ARNT"
"SELENOM7" 3.93903479643902e-188 0.830932398705031 0.957 0.429 9.21694752018765e-184 "20" "SELENOM"
"MRPS266" 5.69215173538947e-188 0.577127407578903 0.893 0.34 1.33190658456378e-183 "20" "MRPS26"
"ARMCX33" 5.70975860003931e-188 0.547017436108773 0.772 0.267 1.3360264148232e-183 "20" "ARMCX3"
"PABPN13" 1.36194508057074e-186 0.579963157964746 0.817 0.301 3.18681529402748e-182 "20" "PABPN1"
"PLIN33" 2.80924870388424e-186 0.67409931158131 0.808 0.297 6.57336104221873e-182 "20" "PLIN3"
"BLOC1S5" 6.53181714457041e-186 0.260819947289414 0.336 0.065 1.52837989365803e-181 "20" "BLOC1S5"
"SNAPC5" 1.09712288219815e-185 0.325528254491999 0.525 0.136 2.56715783205545e-181 "20" "SNAPC5"
"RRP361" 1.48877546322541e-185 0.36286873752349 0.569 0.156 3.48358570640115e-181 "20" "RRP36"
"SGCB6" 3.09488070464908e-185 0.421972266786338 0.761 0.238 7.24171136080838e-181 "20" "SGCB"
"ATP2B41" 4.41119709805819e-185 0.398999378265578 0.465 0.113 1.03217600897464e-180 "20" "ATP2B4"
"CALD18" 9.85038000176794e-185 1.05494122485389 0.964 0.468 2.30489041661368e-180 "20" "CALD1"
"HTATSF11" 1.04672566859882e-184 0.403606230633069 0.597 0.171 2.44923339195439e-180 "20" "HTATSF1"
"SMDT12" 1.22168574702505e-184 0.756211445792113 0.939 0.432 2.85862247946392e-180 "20" "SMDT1"
"ACTA24" 1.45621944030079e-184 0.530497029911623 0.648 0.194 3.40740786835983e-180 "20" "ACTA2"
"HDHD5" 1.88131619640116e-184 0.259452487474847 0.42 0.094 4.40209176795908e-180 "20" "HDHD5"
"CHERP" 3.08254009638483e-184 0.262329323084235 0.383 0.081 7.21283557153086e-180 "20" "CHERP"
"CAMSAP2" 4.35714749970169e-183 0.325480630456278 0.433 0.1 1.0195289434552e-178 "20" "CAMSAP2"
"NBDY3" 5.3415490263624e-183 0.741884578164925 0.901 0.392 1.24986905667854e-178 "20" "NBDY"
"AMOTL1" 3.12216112908337e-182 0.263321963507638 0.323 0.061 7.30554482594218e-178 "20" "AMOTL1"
"MDH24" 3.4953346887179e-182 0.790934245831068 0.971 0.513 8.17873363813101e-178 "20" "MDH2"
"NDUFB75" 5.45633290736422e-182 0.847769569083194 0.989 0.641 1.27672733699415e-177 "20" "NDUFB7"
"FAIM2" 5.7328137157865e-182 0.363444700415059 0.527 0.14 1.34142108135688e-177 "20" "FAIM"
"LAGE35" 6.93241478365404e-182 0.560547014616119 0.876 0.342 1.62211573522721e-177 "20" "LAGE3"
"EIF2AK22" 1.0057578859395e-181 0.547940481783619 0.72 0.239 2.35337287730983e-177 "20" "EIF2AK2"
"CHM" 1.27340656975546e-181 0.308258595178705 0.477 0.117 2.97964403257081e-177 "20" "CHM"
"BCAP294" 1.3925338306926e-181 0.482725172980158 0.767 0.261 3.2583899104376e-177 "20" "BCAP29"
"WIZ" 1.4643240272411e-181 0.2685683725901 0.371 0.078 3.42637179134146e-177 "20" "WIZ"
"BST24" 3.51559828559267e-181 1.1738872648096 0.933 0.467 8.22614842845828e-177 "20" "BST2"
"PRKACA" 7.94805771408903e-181 0.323094459169301 0.512 0.132 1.85976602451969e-176 "20" "PRKACA"
"POLR2H1" 1.4041611383478e-180 0.498185622265015 0.813 0.291 3.28559664762003e-176 "20" "POLR2H"
"TSHZ22" 1.47730614414103e-180 0.252257264787657 0.295 0.052 3.45674864667559e-176 "20" "TSHZ2"
"ILF34" 1.60250428009978e-180 0.51414722354665 0.832 0.308 3.74969976500547e-176 "20" "ILF3"
"MX11" 1.90473439519099e-180 0.770949748248019 0.483 0.121 4.4568880113074e-176 "20" "MX1"
"FAM110B" 2.77481723109082e-180 0.285593541476997 0.341 0.068 6.49279483902941e-176 "20" "FAM110B"
"FBLIM1" 3.35446725610331e-180 0.281112608116756 0.313 0.058 7.84911793255614e-176 "20" "FBLIM1"
"SEPT8" 5.98340029108037e-180 0.264588599883459 0.384 0.083 1.4000558341099e-175 "20" "SEPT8"
"BEX36" 7.48098171316162e-180 0.79050830462259 0.976 0.484 1.75047491106269e-175 "20" "BEX3"
"RPL96" 8.49227713830665e-180 0.642265121463744 0.997 0.956 1.98710792759237e-175 "20" "RPL9"
"ARHGEF2" 1.69141408326955e-179 0.415223287821606 0.547 0.15 3.95773981344242e-175 "20" "ARHGEF2"
"SMC6" 2.61535966989241e-179 0.322807088539605 0.484 0.121 6.11968009158124e-175 "20" "SMC6"
"C6orf891" 3.55543000272344e-179 0.362933906623468 0.565 0.159 8.31935066337257e-175 "20" "C6orf89"
"PLEKHO12" 1.09137337538746e-178 0.591594557247189 0.8 0.287 2.55370456106913e-174 "20" "PLEKHO1"
"MTCH14" 1.65090470734667e-178 0.680312862862834 0.923 0.413 3.86295192472048e-174 "20" "MTCH1"
"VDAC34" 2.44224516156044e-178 0.626793439701743 0.903 0.375 5.71460945353526e-174 "20" "VDAC3"
"KMT2B" 4.07401415572986e-178 0.262459298789461 0.383 0.082 9.53278572299229e-174 "20" "KMT2B"
"DEXI" 4.41977810412994e-178 0.357337719561356 0.549 0.152 1.03418387858536e-173 "20" "DEXI"
"RPL116" 6.57512370608276e-178 0.665675629598037 0.999 0.99 1.5385131959863e-173 "20" "RPL11"
"SYNGR12" 1.14790352422305e-177 0.310071763455231 0.563 0.151 2.68597945632951e-173 "20" "SYNGR1"
"UBTD2" 1.63706397718527e-177 0.259419733773495 0.372 0.079 3.83056600021582e-173 "20" "UBTD2"
"NPRL3" 2.16895161031155e-177 0.258589348622615 0.357 0.074 5.07512987296798e-173 "20" "NPRL3"
"PIK3R13" 3.17616405356665e-177 0.560853884418922 0.681 0.222 7.4319062689406e-173 "20" "PIK3R1"
"DHX291" 3.9440679786834e-177 0.438685749887797 0.769 0.262 9.22872466332129e-173 "20" "DHX29"
"DST6" 6.74182564919681e-177 0.753057365220235 0.761 0.263 1.57751978365556e-172 "20" "DST"
"DNAJC212" 9.40769428365277e-177 0.509824446095134 0.716 0.244 2.20130638543191e-172 "20" "DNAJC21"
"MCM62" 1.61134416360952e-176 0.301881108645592 0.412 0.094 3.77038420842991e-172 "20" "MCM6"
"RRP1B1" 2.61555392402726e-176 0.279355777477144 0.46 0.112 6.12013462683139e-172 "20" "RRP1B"
"RPS276" 2.87720124844492e-176 0.684611991241275 0.999 0.988 6.73236320123627e-172 "20" "RPS27"
"RAI143" 2.9498250954911e-176 0.463135531148948 0.489 0.128 6.90229574093963e-172 "20" "RAI14"
