"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"RGS10" 5.91463703850091e-164 0.617743848305561 0.887 0.744 1.38396592063883e-159 "3" "RGS10"
"UBB1" 1.33105036288562e-163 0.369706055361387 0.974 0.918 3.11452474411606e-159 "3" "UBB"
"EMC8" 1.41884280569463e-163 0.275738089899775 0.311 0.126 3.31995028104487e-159 "3" "EMC8"
"LMNA1" 2.52875606017659e-163 0.497407451937537 0.819 0.593 5.91703630520721e-159 "3" "LMNA"
"GTF3A" 3.45128142227637e-163 0.462857080985409 0.677 0.439 8.07565339998447e-159 "3" "GTF3A"
"TXN2" 3.93095172879608e-163 0.417870501163497 0.582 0.337 9.19803395020995e-159 "3" "TXN2"
"BAZ1B" 5.39343352687004e-163 0.335053930628882 0.391 0.179 1.26200951095232e-158 "3" "BAZ1B"
"FAM207A" 7.03235461169799e-163 0.347619892457107 0.417 0.199 1.64550065559121e-158 "3" "FAM207A"
"NDUFA21" 8.50598718742165e-163 0.44125023118921 0.762 0.529 1.99031594198479e-158 "3" "NDUFA2"
"SRPK1" 9.32285408674413e-163 0.271338390405881 0.275 0.104 2.18145462775726e-158 "3" "SRPK1"
"UBE2V2" 1.85324600846806e-162 0.374313559484996 0.489 0.256 4.33641033521442e-158 "3" "UBE2V2"
"MRPS23" 5.96805074569452e-162 0.376456536547375 0.426 0.209 1.39646419398506e-157 "3" "MRPS23"
"AP1M1" 7.10531099609787e-162 0.25494791853774 0.289 0.112 1.66257171997694e-157 "3" "AP1M1"
"AIMP1" 8.34813939797729e-162 0.387302392056187 0.513 0.277 1.95338113773271e-157 "3" "AIMP1"
"FAM96A" 1.21733745569576e-161 0.418678882393374 0.574 0.335 2.84844791258251e-157 "3" "FAM96A"
"ILF3" 1.74239533302681e-161 0.363366095698018 0.491 0.257 4.07703083974943e-157 "3" "ILF3"
"SF3B2" 2.12652972750923e-161 0.391807788484111 0.564 0.32 4.97586690939884e-157 "3" "SF3B2"
"SDHB" 3.33978077291547e-161 0.494763782677073 0.539 0.312 7.81475303054491e-157 "3" "SDHB"
"XRCC5" 3.64618302532802e-161 0.450652978740745 0.698 0.468 8.53170366096502e-157 "3" "XRCC5"
"SPHK1" 8.97349494978891e-161 0.388412704070868 0.374 0.172 2.09970808330111e-156 "3" "SPHK1"
"MALSU1" 9.77373219335917e-161 0.329736274778326 0.371 0.169 2.28695559592411e-156 "3" "MALSU1"
"SNRNP40" 1.15987864788612e-160 0.26300259517934 0.332 0.139 2.71400004818874e-156 "3" "SNRNP40"
"RPL271" 2.18939132472915e-160 0.422497195489733 0.972 0.931 5.12295676073375e-156 "3" "RPL27"
"MRPS18C" 6.9250517425399e-160 0.385162095078305 0.571 0.327 1.62039285723691e-155 "3" "MRPS18C"
"PBDC1" 1.13542212084854e-159 0.350708013594781 0.448 0.223 2.6567742205735e-155 "3" "PBDC1"
"COX17" 2.13749530852718e-159 0.439184284581126 0.677 0.429 5.00152527242276e-155 "3" "COX17"
"NDUFA8" 3.56631940790154e-159 0.447736325561645 0.514 0.288 8.34483078254881e-155 "3" "NDUFA8"
"EXOSC4" 5.23424483402443e-159 0.317187177583071 0.297 0.12 1.22476094871338e-154 "3" "EXOSC4"
"DAZAP1" 7.62447718226485e-159 0.297663587200408 0.411 0.192 1.78405141587815e-154 "3" "DAZAP1"
"RAD23A" 9.50452309173027e-159 0.452308462959486 0.642 0.408 2.22396335823397e-154 "3" "RAD23A"
"METAP2" 1.14643484545976e-158 0.400410888194032 0.529 0.286 2.6825428948913e-154 "3" "METAP2"
"SLBP" 1.8952790932022e-158 0.436374241177548 0.422 0.214 4.43476355018383e-154 "3" "SLBP"
"ZC3H15" 3.72203746123406e-158 0.453799898375422 0.657 0.42 8.70919545554158e-154 "3" "ZC3H15"
"MDH1" 4.90969849098015e-158 0.464812814640365 0.667 0.435 1.14882034990445e-153 "3" "MDH1"
"PSMB2" 5.5192901499274e-158 0.428510819324547 0.672 0.439 1.29145870218151e-153 "3" "PSMB2"
"MRPL2" 9.71294468823609e-158 0.297634286122981 0.313 0.131 2.27273192760036e-153 "3" "MRPL2"
"NDUFAF2" 1.10784911260931e-157 0.325314343734134 0.341 0.148 2.59225613859452e-153 "3" "NDUFAF2"
"ATP5F1C" 5.74885348015349e-157 0.505156024354262 0.794 0.599 1.34517422582112e-152 "3" "ATP5F1C"
"RPL27A1" 5.97190409491711e-157 0.482149289583944 0.993 0.969 1.39736583916965e-152 "3" "RPL27A"
"PFDN6" 7.37469970871247e-157 0.321248929011071 0.402 0.191 1.72560598484163e-152 "3" "PFDN6"
"TPGS2" 7.97160173728286e-157 0.284840251657334 0.335 0.143 1.86527509050682e-152 "3" "TPGS2"
"EIF2S1" 9.93435337856654e-157 0.360281907052466 0.45 0.23 2.32453934705079e-152 "3" "EIF2S1"
"RPS161" 1.79543048349282e-156 0.374417085356429 0.989 0.962 4.20112778832486e-152 "3" "RPS16"
"EI24" 1.89199088752266e-156 0.311515261758996 0.411 0.196 4.42706947771428e-152 "3" "EI24"
"METTL26" 2.15244023728861e-156 0.408347094561677 0.579 0.338 5.03649491123161e-152 "3" "METTL26"
"TCERG1" 2.49107179215781e-156 0.268491852782385 0.324 0.136 5.82885888647006e-152 "3" "TCERG1"
"SF3B6" 4.35889693348518e-156 0.430445745693494 0.752 0.531 1.0199382934662e-151 "3" "SF3B6"
"EIF6" 1.37020814172887e-155 0.459885386071883 0.603 0.371 3.20615003083137e-151 "3" "EIF6"
"TRIAP1" 1.71112555819567e-155 0.294090075334369 0.31 0.13 4.00386269362205e-151 "3" "TRIAP1"
"COA1" 2.90859062275891e-155 0.29841093669485 0.379 0.175 6.80581119819357e-151 "3" "COA1"
"NAP1L4" 3.56039686846023e-155 0.346393104628384 0.396 0.188 8.3309726325101e-151 "3" "NAP1L4"
"RPL36AL1" 9.59206149933064e-155 0.434469477551305 0.921 0.809 2.24444647022838e-150 "3" "RPL36AL"
"BCCIP" 2.80922432552721e-154 0.281758340798863 0.288 0.116 6.57330399930112e-150 "3" "BCCIP"
"MRPL28" 6.44791008691589e-154 0.357258400167336 0.486 0.256 1.50874648123745e-149 "3" "MRPL28"
"ECHS1" 6.60423788328425e-154 0.447253358362712 0.641 0.405 1.54532562230968e-149 "3" "ECHS1"
"RAB34" 9.73004131490156e-154 0.378329238005912 0.479 0.254 2.27673236727382e-149 "3" "RAB34"
"PSMG2" 1.24139877630112e-153 0.403929560379546 0.574 0.338 2.904748996667e-149 "3" "PSMG2"
"ACP1" 1.77575972772752e-153 0.37516621677961 0.538 0.305 4.15510018690963e-149 "3" "ACP1"
"NDUFS51" 2.49080398210121e-153 0.438763201916925 0.875 0.724 5.82823223771863e-149 "3" "NDUFS5"
"VPS25" 4.3965165326561e-153 0.286875733864477 0.382 0.177 1.0287409034762e-148 "3" "VPS25"
"LTV1" 9.46347883788427e-153 0.263029145798816 0.266 0.103 2.21435941327654e-148 "3" "LTV1"
"ACAT1" 1.21420191583459e-152 0.290278484254171 0.354 0.157 2.84111106286135e-148 "3" "ACAT1"
"NDUFB12" 1.49408744303132e-152 0.39141539808578 0.758 0.518 3.49601520794899e-148 "3" "NDUFB1"
"DPM2" 2.12421049746038e-152 0.270029847513125 0.367 0.165 4.97044014300754e-148 "3" "DPM2"
"HSBP1" 2.61750569607502e-152 0.40715025629303 0.812 0.601 6.12470157824594e-148 "3" "HSBP1"
"HAT1" 2.65823938788632e-152 0.274719109243738 0.371 0.169 6.22001434371519e-148 "3" "HAT1"
"PRELID3B" 7.52338458671551e-152 0.31240259413282 0.358 0.163 1.76039675944556e-147 "3" "PRELID3B"
"MRPS18B" 8.89965650629791e-152 0.308430777080353 0.404 0.197 2.08243062590865e-147 "3" "MRPS18B"
"THRAP3" 1.35442755258606e-151 0.399868966127555 0.561 0.325 3.16922503029613e-147 "3" "THRAP3"
"MRPS36" 1.35490361308005e-151 0.373070303155113 0.5 0.273 3.17033896424601e-147 "3" "MRPS36"
"RPL211" 1.98506831573539e-151 0.43991775626238 0.99 0.98 4.64486135198924e-147 "3" "RPL21"
"NDUFS7" 2.28573186121715e-151 0.450802167809681 0.695 0.461 5.34838398206201e-147 "3" "NDUFS7"
"PSMA1" 3.24201505011481e-151 0.46023140860122 0.714 0.494 7.58599101576365e-147 "3" "PSMA1"
"COX6B11" 4.86087758914316e-151 0.437209024624683 0.929 0.815 1.13739674708361e-146 "3" "COX6B1"
"XRCC6" 5.45099930829323e-151 0.411639618037268 0.659 0.428 1.27547932814753e-146 "3" "XRCC6"
"MRPS10" 5.73188407089572e-151 0.315603674947769 0.393 0.189 1.34120355374889e-146 "3" "MRPS10"
"MRPL18" 7.86739225235025e-151 0.393822031415317 0.632 0.388 1.84089111312744e-146 "3" "MRPL18"
"NDUFB41" 8.84867453470865e-151 0.478378677550122 0.787 0.589 2.07050135437648e-146 "3" "NDUFB4"
"TMED91" 1.16410659179813e-150 0.448295561662865 0.749 0.528 2.72389301414845e-146 "3" "TMED9"
"MANF1" 2.45118045190439e-150 0.393859744767527 0.611 0.362 5.73551713941107e-146 "3" "MANF"
"ELP5" 7.47383885632707e-150 0.297967066560959 0.34 0.151 1.74880355399197e-145 "3" "ELP5"
"HDDC2" 8.84944020906443e-150 0.267843935171993 0.352 0.157 2.07068051451899e-145 "3" "HDDC2"
"MIF1" 9.13948125454844e-150 0.401282770262015 0.619 0.361 2.13854721875179e-145 "3" "MIF"
"SRRM1" 9.44687923775442e-150 0.437566815450597 0.75 0.532 2.21047527284216e-145 "3" "SRRM1"
"TAF9" 2.29669086909774e-149 0.309232380280648 0.469 0.241 5.3740269646018e-145 "3" "TAF9"
"HADH" 2.93868562867977e-149 0.290163737817853 0.36 0.163 6.8762305025478e-145 "3" "HADH"
"DMAC1" 3.96055477420951e-149 0.332616207984063 0.449 0.228 9.26730211617283e-145 "3" "DMAC1"
"SRSF9" 4.29388250647052e-149 0.465427775689698 0.753 0.557 1.00472556768904e-144 "3" "SRSF9"
"DDT" 7.11932481220314e-149 0.500140490500945 0.731 0.518 1.66585081280741e-144 "3" "DDT"
"POLDIP2" 8.14195200748539e-149 0.273059858602322 0.317 0.136 1.90513535023151e-144 "3" "POLDIP2"
"PWP1" 8.14240864634667e-149 0.30049961999036 0.34 0.152 1.90524219915866e-144 "3" "PWP1"
"EMC4" 1.0540043977264e-148 0.351218333351046 0.48 0.258 2.46626489024e-144 "3" "EMC4"
"ASNA1" 1.86008863203429e-148 0.366500375158039 0.519 0.288 4.35242139009704e-144 "3" "ASNA1"
"VBP1" 1.90041100440996e-148 0.294686731430636 0.413 0.202 4.44677170921887e-144 "3" "VBP1"
"CLEC4A" 3.04187065214292e-148 0.361394215499186 0.422 0.209 7.11767313894921e-144 "3" "CLEC4A"
"DDX211" 5.25874456235733e-148 0.535678346198652 0.613 0.391 1.23049364014599e-143 "3" "DDX21"
"PRPF31" 6.09874768737291e-148 0.330408726362908 0.412 0.203 1.42704597136839e-143 "3" "PRPF31"
"FXYD6" 6.84879718411916e-148 0.327490515956495 0.254 0.098 1.60255005311204e-143 "3" "FXYD6"
"AP1S1" 2.02302493235741e-147 0.322437740411118 0.377 0.179 4.7336760392231e-143 "3" "AP1S1"
"TRMT10C" 5.67457512238711e-147 0.27496955073233 0.332 0.145 1.32779383288736e-142 "3" "TRMT10C"
"WDR61" 7.99738443438115e-147 0.279747019623851 0.35 0.159 1.87130798380084e-142 "3" "WDR61"
"NDUFA14" 1.0267054593584e-146 0.45921018589802 0.834 0.65 2.40238810435271e-142 "3" "NDUFA1"
"LGALS11" 1.39840258282025e-146 0.434863132746875 0.994 0.964 3.27212220354111e-142 "3" "LGALS1"
"SRP72" 1.87969636632425e-146 0.420444716198181 0.556 0.331 4.39830152756211e-142 "3" "SRP72"
"METRN" 2.8129526507172e-146 0.287423172046687 0.279 0.113 6.58202790741318e-142 "3" "METRN"
"ZCRB1" 4.72528605492213e-146 0.349577292672209 0.573 0.333 1.10566968399123e-141 "3" "ZCRB1"
"RPL29" 5.96285676374865e-146 0.355053242028957 0.984 0.954 1.39524885414955e-141 "3" "RPL29"
"GSTO11" 6.59144550719712e-146 0.447235928683155 0.864 0.694 1.54233233422905e-141 "3" "GSTO1"
"PIH1D1" 7.25323798851638e-146 0.302459758052743 0.412 0.203 1.69718515693295e-141 "3" "PIH1D1"
"UBE2I" 7.48158807673739e-146 0.407632495762851 0.661 0.439 1.75061679407578e-141 "3" "UBE2I"
"MRPS5" 1.19742860487527e-145 0.337670943662327 0.421 0.213 2.80186319254765e-141 "3" "MRPS5"
"POLE4" 2.04260970204487e-145 0.356334310896649 0.539 0.303 4.7795024418148e-141 "3" "POLE4"
"UPF3A" 7.74540046869998e-145 0.266824616343879 0.349 0.157 1.81234625567111e-140 "3" "UPF3A"
"LSM8" 1.27747759073597e-144 0.342657277012525 0.578 0.338 2.98916981456309e-140 "3" "LSM8"
"TIMM8B1" 3.62407441342171e-144 0.379096524995015 0.679 0.439 8.47997171996545e-140 "3" "TIMM8B"
"UFD1" 4.23051091837429e-144 0.323313345564077 0.497 0.269 9.89897249790401e-140 "3" "UFD1"
"SPCS1" 4.81348490802518e-144 0.4261242894243 0.733 0.523 1.12630733362881e-139 "3" "SPCS1"
"RNASEH2C" 4.92197393705797e-144 0.374573594592958 0.616 0.375 1.1516926815322e-139 "3" "RNASEH2C"
"MYC" 6.58406138112668e-144 0.431265267313041 0.363 0.171 1.54060452256983e-139 "3" "MYC"
"RPL22" 9.20871763286469e-144 0.340216997986171 0.975 0.925 2.15474783891401e-139 "3" "RPL22"
"DNAJC8" 9.3239150448805e-144 0.390535562660384 0.676 0.443 2.18170288135159e-139 "3" "DNAJC8"
"MTX1" 1.50196362574576e-143 0.316911759641471 0.376 0.181 3.51444468788249e-139 "3" "MTX1"
"RPL411" 3.66728361207101e-143 0.359987993900519 0.998 0.994 8.58107692388496e-139 "3" "RPL41"
"PAXX" 4.48583705289989e-143 0.323307424134568 0.483 0.257 1.04964101200804e-138 "3" "PAXX"
"PSMD1" 5.17367702876098e-143 0.313742908528471 0.467 0.246 1.21058868795978e-138 "3" "PSMD1"
"NAA20" 5.54123174162543e-143 0.367666101154945 0.563 0.334 1.29659281522293e-138 "3" "NAA20"
"DDX46" 2.20687680938781e-142 0.375775431937085 0.597 0.364 5.16387104628653e-138 "3" "DDX46"
"NEDD8" 3.69655683712383e-142 0.398148213274462 0.853 0.672 8.64957334318605e-138 "3" "NEDD8"
"SPTSSA" 3.9719564047499e-142 0.329266506575684 0.447 0.232 9.2939807914743e-138 "3" "SPTSSA"
"PTGES2" 4.04872888441571e-142 0.368357233216466 0.347 0.165 9.47362071664433e-138 "3" "PTGES2"
"RPS291" 5.81848661343577e-142 0.396635298100228 0.983 0.952 1.36146768267784e-137 "3" "RPS29"
"UQCR111" 6.91289218665114e-142 0.451691424897974 0.896 0.764 1.6175476427545e-137 "3" "UQCR11"
"MRPL20" 7.05764317292636e-142 0.482043898994453 0.685 0.484 1.65141792603304e-137 "3" "MRPL20"
"TNIP2" 1.10314755955742e-141 0.312846904542259 0.296 0.127 2.58125497460841e-137 "3" "TNIP2"
"FDFT1" 5.44551706762569e-141 0.317442721387021 0.288 0.122 1.27419653865374e-136 "3" "FDFT1"
"PNP1" 6.55086016769421e-141 0.336319041632871 0.464 0.245 1.53283577063877e-136 "3" "PNP"
"DCUN1D5" 7.91522248500778e-141 0.271263832717598 0.316 0.139 1.85208290926697e-136 "3" "DCUN1D5"
"RNASEH2B" 7.99727850655034e-141 0.360749740911266 0.492 0.271 1.87128319774772e-136 "3" "RNASEH2B"
"MRPL50" 8.0013976912277e-141 0.276355069719485 0.342 0.156 1.87224704577037e-136 "3" "MRPL50"
"RPS251" 1.59532167289699e-140 0.331363116918841 0.989 0.955 3.73289318241166e-136 "3" "RPS25"
"NDUFB111" 1.86263184324961e-140 0.403324447296251 0.813 0.634 4.35837225001977e-136 "3" "NDUFB11"
"MRPL32" 2.38996131969061e-140 0.294767473562059 0.392 0.192 5.59227049194405e-136 "3" "MRPL32"
"OXR1" 4.80603038151421e-140 0.357284519667452 0.329 0.15 1.12456304897051e-135 "3" "OXR1"
"RALY" 5.36947538602477e-140 0.359287857449544 0.556 0.324 1.25640354557594e-135 "3" "RALY"
"HACD3" 5.42821607416117e-140 0.286845790061712 0.353 0.164 1.27014827919297e-135 "3" "HACD3"
"S100A101" 7.45942399391454e-140 0.352251759641248 0.961 0.867 1.74543062033606e-135 "3" "S100A10"
"ELAVL1" 8.0529972085533e-140 0.277747656545667 0.419 0.209 1.88432081682939e-135 "3" "ELAVL1"
"ENDOG" 1.06251842374411e-139 0.261770106178296 0.263 0.106 2.48618685971885e-135 "3" "ENDOG"
"TMA71" 1.25951622753195e-138 0.381924403400418 0.902 0.763 2.947142020802e-134 "3" "TMA7"
"TMEM126A" 5.67368349650778e-138 0.322824796876344 0.46 0.245 1.32758520134786e-133 "3" "TMEM126A"
"PSMD3" 5.85683352558637e-138 0.352460382898548 0.437 0.231 1.37044047665196e-133 "3" "PSMD3"
"PHPT1" 7.00107482373878e-138 0.376576928772312 0.736 0.498 1.63818149800664e-133 "3" "PHPT1"
"HNRNPC" 9.88944116761548e-138 0.467628020209456 0.818 0.64 2.31403033881035e-133 "3" "HNRNPC"
"NNT" 2.19601832660677e-137 0.269104951851591 0.267 0.109 5.13846328242717e-133 "3" "NNT"
"U2SURP" 2.59467864689755e-137 0.360520903666202 0.541 0.311 6.07128856587558e-133 "3" "U2SURP"
"URM1" 4.44817315934386e-137 0.27339189341573 0.325 0.146 1.04082803755487e-132 "3" "URM1"
"LAMTOR21" 8.26111381715721e-137 0.386388280704574 0.779 0.562 1.93301802207662e-132 "3" "LAMTOR2"
"MRPL54" 2.11040549634574e-136 0.383146481578946 0.632 0.409 4.93813782089939e-132 "3" "MRPL54"
"TIMM17B" 4.19157059118159e-136 0.282275882514469 0.38 0.184 9.80785602630581e-132 "3" "TIMM17B"
"PSMB1" 6.55541138975005e-136 0.442801700479672 0.804 0.63 1.53390071108761e-131 "3" "PSMB1"
"RPL36A1" 7.66807700002017e-136 0.551028985148539 0.891 0.768 1.79425333723472e-131 "3" "RPL36A"
"SRSF1" 7.69180675971371e-136 0.31450932799254 0.437 0.225 1.79980586370541e-131 "3" "SRSF1"
"IL7R" 8.61827166120818e-136 0.680028982862726 0.27 0.115 2.0165893860061e-131 "3" "IL7R"
"APEX1" 1.27335794154364e-135 0.409360458882657 0.589 0.367 2.97953024741796e-131 "3" "APEX1"
"RPS27A1" 1.73022552315723e-135 0.384793423920641 0.995 0.982 4.04855470163559e-131 "3" "RPS27A"
"PPP1CC" 1.75796444461623e-135 0.345780523398941 0.505 0.282 4.11346100395753e-131 "3" "PPP1CC"
"MAGOH" 4.10115491589806e-135 0.36116816029618 0.594 0.363 9.59629238770988e-131 "3" "MAGOH"
"PPA2" 8.33083736873249e-135 0.287027657044258 0.356 0.168 1.94933263590971e-130 "3" "PPA2"
"TMEM1471" 1.50880437063428e-134 0.420958666778314 0.653 0.433 3.53045134684716e-130 "3" "TMEM147"
"DNAJC15" 3.22928645598645e-134 0.384844910975896 0.66 0.43 7.5562073783627e-130 "3" "DNAJC15"
"RSL1D1" 3.50892556734328e-134 0.456767914101753 0.579 0.367 8.21053493502654e-130 "3" "RSL1D1"
"THOC7" 6.9517789515932e-134 0.319703595799249 0.557 0.327 1.62664675688329e-129 "3" "THOC7"
"RPL5" 8.30521763670845e-134 0.434622582351472 0.969 0.916 1.94333787481341e-129 "3" "RPL5"
"PPP1CA" 1.11347561010836e-133 0.388938357810744 0.74 0.521 2.60542158009256e-129 "3" "PPP1CA"
"ATP6V0B" 2.95462931046357e-133 0.495410365561306 0.907 0.81 6.91353712355372e-129 "3" "ATP6V0B"
"SMIM37" 3.65350081466553e-133 0.327796730686933 0.439 0.231 8.54882655623587e-129 "3" "SMIM37"
"SOX4" 3.72778756448954e-133 0.321343371252175 0.419 0.209 8.72265012214907e-129 "3" "SOX4"
"KHDRBS1" 6.56571025849948e-133 0.371742217695609 0.609 0.375 1.53631054338629e-128 "3" "KHDRBS1"
"C20orf27" 7.90030492678867e-133 0.320672967527024 0.418 0.216 1.84859234981928e-128 "3" "C20orf27"
"BZW2" 3.0761542784115e-132 0.260479632961959 0.293 0.127 7.19789339605508e-128 "3" "BZW2"
"NONO" 6.69914326516906e-132 0.335296007919958 0.543 0.317 1.56753253261691e-127 "3" "NONO"
"POLR2J" 9.13842697284775e-132 0.330188749220152 0.625 0.391 2.13830052737664e-127 "3" "POLR2J"
"HCFC1R11" 1.07221581250558e-131 0.356029044160568 0.445 0.235 2.5088777796818e-127 "3" "HCFC1R1"
"RPF2" 1.13081797055255e-130 0.27728706957385 0.322 0.148 2.64600096929592e-126 "3" "RPF2"
"TRIM28" 1.64221266485116e-130 0.349229630491063 0.444 0.236 3.84261341448524e-126 "3" "TRIM28"
"MAZ" 1.96283740440441e-130 0.377825014343175 0.451 0.246 4.59284324256589e-126 "3" "MAZ"
"RPS141" 2.10273960270556e-130 0.343634109128266 0.997 0.985 4.92020039637073e-126 "3" "RPS14"
"NSMCE1" 4.16357482058743e-130 0.29816758809478 0.406 0.207 9.74234872269252e-126 "3" "NSMCE1"
"NDUFA10" 4.22344935331156e-130 0.354423547209293 0.517 0.302 9.88244914181372e-126 "3" "NDUFA10"
"KNOP1" 7.90396935157245e-130 0.251629725446714 0.267 0.111 1.84944978857444e-125 "3" "KNOP1"
"EIF3M" 9.54072391965965e-130 0.412811493009342 0.627 0.413 2.23243398996116e-125 "3" "EIF3M"
"NDUFC1" 3.94649061422031e-129 0.375031285399705 0.638 0.411 9.2343933882141e-125 "3" "NDUFC1"
"CWC15" 4.39062751019827e-129 0.323822160323994 0.607 0.37 1.02736293111129e-124 "3" "CWC15"
"GSPT1" 6.77155905256015e-129 0.388987693401311 0.503 0.294 1.58447710270855e-124 "3" "GSPT1"
"SLC25A61" 9.13175428983819e-129 0.50132021008084 0.887 0.768 2.13673918627924e-124 "3" "SLC25A6"
"TPR" 1.21367903521313e-128 0.358986873223245 0.545 0.322 2.8398875744952e-124 "3" "TPR"
"ALG5" 1.58093984298716e-128 0.256865845921556 0.424 0.219 3.69924113860565e-124 "3" "ALG5"
"RTRAF" 1.60148603176777e-128 0.387375591124406 0.7 0.484 3.7473171657334e-124 "3" "RTRAF"
"RACK1" 1.68964966583642e-128 0.383637256462635 0.972 0.923 3.95361125309064e-124 "3" "RACK1"
"RPL19" 2.3750043186822e-128 0.315373785299357 0.994 0.978 5.55727260528448e-124 "3" "RPL19"
"RBM17" 7.75197220622359e-128 0.341403895897839 0.557 0.336 1.81388397653426e-123 "3" "RBM17"
"ABCE1" 8.83945257182476e-128 0.295740373189749 0.385 0.195 2.06834350728128e-123 "3" "ABCE1"
"ANAPC5" 9.30470404998609e-128 0.282455044401969 0.401 0.204 2.17720770065624e-123 "3" "ANAPC5"
"SNRPB2" 1.02941349305844e-127 0.368194726876931 0.666 0.449 2.40872463240743e-123 "3" "SNRPB2"
"SMARCA4" 1.43516233318082e-127 0.287038203992197 0.344 0.163 3.35813634340981e-123 "3" "SMARCA4"
"OXA1L" 1.80351489108976e-127 0.321052930865127 0.471 0.259 4.22004449366093e-123 "3" "OXA1L"
"ELOVL1" 6.48837350694061e-127 0.311931122033986 0.401 0.207 1.51821451688903e-122 "3" "ELOVL1"
"MTHFD2" 6.57276112652217e-127 0.307071086425647 0.434 0.23 1.53796037599492e-122 "3" "MTHFD2"
"CEP57" 9.77586364174271e-127 0.276139689984379 0.318 0.146 2.28745433353138e-122 "3" "CEP57"
"COMMD9" 1.06613853327e-126 0.333991318709486 0.481 0.268 2.49465755399847e-122 "3" "COMMD9"
"ANP32A" 1.659122612601e-126 0.398788495328303 0.668 0.45 3.88218100122509e-122 "3" "ANP32A"
"DCTN3" 3.95775992287324e-126 0.370333753916389 0.551 0.334 9.2607624435311e-122 "3" "DCTN3"
"ATP6V1G11" 6.31543208950527e-126 0.595452740779531 0.843 0.71 1.47774795462334e-121 "3" "ATP6V1G1"
"PLGRKT" 8.07541144107653e-126 0.298232866964793 0.371 0.184 1.8895655230975e-121 "3" "PLGRKT"
"NELFE" 5.54424477258928e-125 0.278437755304182 0.422 0.221 1.29729783433816e-120 "3" "NELFE"
"SPAG7" 8.15387121358513e-125 0.352233957833667 0.506 0.295 1.90792432526678e-120 "3" "SPAG7"
"PTPMT1" 1.02722834597479e-124 0.311754433495526 0.442 0.241 2.40361160674641e-120 "3" "PTPMT1"
"UBA52" 1.26636775963937e-124 0.270844806536642 0.985 0.957 2.96317392078016e-120 "3" "UBA52"
"SRSF2" 2.55274436873617e-123 0.393662567238118 0.72 0.522 5.97316654840577e-119 "3" "SRSF2"
"MEA1" 2.27507751395821e-122 0.300463963097607 0.429 0.228 5.3234538749108e-118 "3" "MEA1"
"MYDGF" 3.17799879227202e-122 0.477185084318411 0.723 0.538 7.43619937403729e-118 "3" "MYDGF"
"TNFRSF11A" 5.66341667690206e-122 0.276281370531626 0.295 0.134 1.32518286822831e-117 "3" "TNFRSF11A"
"RALBP1" 1.31461761010478e-121 0.291290241328327 0.513 0.292 3.07607374588418e-117 "3" "RALBP1"
"GDI2" 1.77875881414087e-121 0.394359015716624 0.728 0.53 4.16211774920822e-117 "3" "GDI2"
"ADSS" 2.05914249948476e-121 0.273052901932744 0.336 0.161 4.81818753454439e-117 "3" "ADSS"
"GRHPR" 3.07679581137136e-121 0.335666559157574 0.477 0.272 7.19939451902784e-117 "3" "GRHPR"
"HNRNPH3" 3.59885213159973e-121 0.346762833297297 0.574 0.358 8.42095410273021e-117 "3" "HNRNPH3"
"UROD" 4.59069914530793e-121 0.272401032885546 0.361 0.18 1.0741776930106e-116 "3" "UROD"
"RPS10" 5.43938100923791e-121 0.425877850913141 0.954 0.897 1.27276076235158e-116 "3" "RPS10"
"JTB" 9.41313506456762e-121 0.380669338755999 0.767 0.576 2.20257947375818e-116 "3" "JTB"
"HSPB11" 1.57756309898318e-120 0.303466460445866 0.5 0.287 3.69133989531075e-116 "3" "HSPB11"
"MORF4L21" 1.82551891229903e-120 0.285380495761962 0.586 0.362 4.27153170288849e-116 "3" "MORF4L2"
"COA3" 2.60979681013221e-120 0.272813713107554 0.452 0.247 6.10666355602835e-116 "3" "COA3"
"BTG3" 3.11521817494545e-120 0.265030365771458 0.389 0.198 7.28929900755485e-116 "3" "BTG3"
"MID1IP1" 3.31198433131594e-120 0.355459291640725 0.328 0.159 7.74971213684618e-116 "3" "MID1IP1"
"TMEM14B" 3.90756790522678e-120 0.341189636900332 0.629 0.412 9.14331814144015e-116 "3" "TMEM14B"
"HNRNPA3" 4.54659927018507e-120 0.390373524870938 0.793 0.6 1.0638587632306e-115 "3" "HNRNPA3"
"AUP1" 4.78753049085487e-120 0.340377211558699 0.596 0.38 1.12023425955513e-115 "3" "AUP1"
"TNIP1" 1.38254765931239e-119 0.432454864611043 0.351 0.18 3.23502326802507e-115 "3" "TNIP1"
"TRAPPC2L" 1.59578125300484e-119 0.308672689423046 0.527 0.312 3.73396855390603e-115 "3" "TRAPPC2L"
"BCL7C" 2.02100254415043e-118 0.301764471887788 0.448 0.248 4.72894385305759e-114 "3" "BCL7C"
"KARS" 2.59714674824672e-118 0.284499984059883 0.398 0.207 6.07706367622251e-114 "3" "KARS"
"GLRX2" 1.09213115144314e-117 0.267529320098039 0.353 0.176 2.55547768126179e-113 "3" "GLRX2"
"CHCHD10" 1.96522412864431e-117 0.544024092260226 0.735 0.561 4.59842793861482e-113 "3" "CHCHD10"
"DNPH11" 2.27126977729637e-117 0.366690523149825 0.607 0.391 5.31454415189578e-113 "3" "DNPH1"
