"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"GSPT11" 5.13421460246947e-37 0.30408329175999 0.547 0.236 1.20135487483183e-32 "6" "GSPT1"
"RBM25" 6.08784805596186e-37 0.407199223446932 0.719 0.354 1.42449556661452e-32 "6" "RBM25"
"CALM11" 6.17037771580275e-37 0.471446863048463 0.967 0.824 1.44380668172069e-32 "6" "CALM1"
"HNRNPA0" 6.80197067131748e-37 0.318232374402735 0.659 0.303 1.59159311738158e-32 "6" "HNRNPA0"
"DCTPP1" 7.58040091321707e-37 0.301296289275318 0.283 0.094 1.77373800968366e-32 "6" "DCTPP1"
"TNIP2" 1.18347925337463e-36 0.251909494946655 0.301 0.102 2.76922310497131e-32 "6" "TNIP2"
"OPTN2" 1.2191944751619e-36 0.290829637219587 0.52 0.22 2.85279315243133e-32 "6" "OPTN"
"YWHAB2" 1.27772103072507e-36 0.517633257878394 0.873 0.58 2.98973943979359e-32 "6" "YWHAB"
"BAZ1A" 1.44749237988654e-36 0.305394886487998 0.555 0.238 3.38698741969652e-32 "6" "BAZ1A"
"RTF11" 1.50620317891777e-36 0.259701460743995 0.582 0.251 3.5243648183497e-32 "6" "RTF1"
"SUGT1" 1.71985588924301e-36 0.266826379808646 0.435 0.174 4.02429079523971e-32 "6" "SUGT1"
"PTP4A21" 1.84635616980572e-36 0.37283988388503 0.717 0.351 4.32028880172841e-32 "6" "PTP4A2"
"NDUFA2" 1.96869459951385e-36 0.383814124210971 0.709 0.345 4.60654849340247e-32 "6" "NDUFA2"
"ANXA112" 2.03695403490247e-36 0.287763230759948 0.543 0.233 4.7662687462683e-32 "6" "ANXA11"
"CLEC2D2" 2.3352759385101e-36 0.419865538805833 0.736 0.372 5.46431216851979e-32 "6" "CLEC2D"
"HNRNPK1" 2.66794523189555e-36 0.486137998498464 0.846 0.508 6.24272504811241e-32 "6" "HNRNPK"
"BUD31" 2.91383592111337e-36 0.33683636809927 0.672 0.317 6.81808467181316e-32 "6" "BUD31"
"SCAMP2" 3.07303941087073e-36 0.319667612116678 0.399 0.157 7.19060491749641e-32 "6" "SCAMP2"
"MRPS36" 3.09741853981143e-36 0.25371896356226 0.447 0.181 7.24764964130476e-32 "6" "MRPS36"
"NDUFB81" 4.13952829828907e-36 0.484023622730035 0.794 0.452 9.68608226516659e-32 "6" "NDUFB8"
"C22orf39" 4.3214044282853e-36 0.259293697954179 0.262 0.084 1.01116542217448e-31 "6" "C22orf39"
"PKN1" 4.39132637117042e-36 0.272395177500409 0.385 0.147 1.02752645759017e-31 "6" "PKN1"
"MZT2A1" 5.79567775296676e-36 0.409251580050001 0.794 0.414 1.35613063741669e-31 "6" "MZT2A"
"UBE2K" 5.82618347043352e-36 0.267151937780158 0.387 0.148 1.36326867024674e-31 "6" "UBE2K"
"NAMPT1" 5.93848126276092e-36 0.270936447890939 0.505 0.213 1.38954523067343e-31 "6" "NAMPT"
"COX6A11" 7.6388766236896e-36 0.491388031993157 0.881 0.541 1.78742074117713e-31 "6" "COX6A1"
"LY6E2" 8.75296842248338e-36 0.533782298794079 0.83 0.482 2.04810708117689e-31 "6" "LY6E"
"GHITM" 8.81274761699993e-36 0.3407407547648 0.628 0.294 2.06209481490181e-31 "6" "GHITM"
"MRPL181" 9.69644163150117e-36 0.310099221313296 0.526 0.23 2.26887037735496e-31 "6" "MRPL18"
"THOC2" 1.55914007278836e-35 0.290021619058872 0.399 0.158 3.64823185631749e-31 "6" "THOC2"
"TAF101" 1.664689236915e-35 0.27468716725821 0.549 0.24 3.89520634545742e-31 "6" "TAF10"
"SLC25A31" 1.72649345619799e-35 0.539205189417354 0.852 0.53 4.03982203815767e-31 "6" "SLC25A3"
"ARF61" 1.97472568800064e-35 0.375198446251535 0.701 0.342 4.6206606373527e-31 "6" "ARF6"
"SNW1" 2.11443244054077e-35 0.261053839301389 0.48 0.199 4.94756046762135e-31 "6" "SNW1"
"BST22" 2.27201139552203e-35 0.50271838962028 0.728 0.39 5.31627946438201e-31 "6" "BST2"
"SEPT62" 2.36737101421548e-35 0.391116884445821 0.651 0.317 5.5394114361628e-31 "6" "SEPT6"
"CCT41" 3.14191692743153e-35 0.33468309315763 0.628 0.289 7.35177141849704e-31 "6" "CCT4"
"PDCD51" 4.40730915017912e-35 0.270355849682618 0.644 0.3 1.03126626805041e-30 "6" "PDCD5"
"TMBIM61" 5.0155205203715e-35 0.506900641443681 0.873 0.565 1.17358164656173e-30 "6" "TMBIM6"
"IQGAP11" 5.2494775225523e-35 0.312349694786977 0.632 0.291 1.22832524550201e-30 "6" "IQGAP1"
"YY1" 6.15381840401922e-35 0.305472421085755 0.536 0.236 1.43993196835646e-30 "6" "YY1"
"MIER11" 6.8235711671464e-35 0.258683527580289 0.449 0.181 1.59664741740059e-30 "6" "MIER1"
"TMSB4X1" 7.89906761387189e-35 0.416601525337476 1 0.992 1.84830283096988e-30 "6" "TMSB4X"
"BAK1" 9.27567393495409e-35 0.259382653669832 0.295 0.104 2.17041494403991e-30 "6" "BAK1"
"RASGRP12" 9.94165245729119e-35 0.327882000349513 0.451 0.184 2.32624725848157e-30 "6" "RASGRP1"
"BRK11" 1.05705900223619e-34 0.463655829885472 0.767 0.418 2.47341235933247e-30 "6" "BRK1"
"HLA-C2" 1.08026647446334e-34 0.475444498065399 0.992 0.933 2.52771552359677e-30 "6" "HLA-C"
"SPN1" 1.31450403587986e-34 0.25333597037113 0.416 0.163 3.0758079935553e-30 "6" "SPN"
"UQCRC21" 1.44483021181162e-34 0.314803712911166 0.518 0.224 3.38075821261801e-30 "6" "UQCRC2"
"VDAC1" 1.88080968322568e-34 0.37390256225385 0.626 0.299 4.40090657777977e-30 "6" "VDAC1"
"SF3B6" 2.16291833588267e-34 0.39003988344706 0.775 0.405 5.06101261413186e-30 "6" "SF3B6"
"VPS37B1" 2.35676342148606e-34 0.392450501340573 0.507 0.225 5.51459072993523e-30 "6" "VPS37B"
"ACP1" 2.86779407585121e-34 0.305259741884476 0.511 0.225 6.71035135808424e-30 "6" "ACP1"
"MPC1" 3.45053025239774e-34 0.310428306966518 0.397 0.161 8.07389573758547e-30 "6" "MPC1"
"RAD23A" 5.50614108432917e-34 0.252030773719523 0.553 0.246 1.28838195232218e-29 "6" "RAD23A"
"MAP2K21" 5.88371994211236e-34 0.397678565418853 0.649 0.321 1.37673162925487e-29 "6" "MAP2K2"
"SAMD9L1" 5.92803388356693e-34 0.327177507692962 0.412 0.168 1.38710064841583e-29 "6" "SAMD9L"
"CD272" 6.38175070369041e-34 0.450521955225437 0.659 0.337 1.49326584715652e-29 "6" "CD27"
"PTMS1" 8.37674160513996e-34 0.444195407452292 0.549 0.254 1.9600737681867e-29 "6" "PTMS"
"PGK11" 8.56004685330441e-34 0.50568396505926 0.784 0.451 2.0029653632047e-29 "6" "PGK1"
"CLEC2B2" 1.18704513616134e-33 0.501726868782521 0.744 0.429 2.77756691410393e-29 "6" "CLEC2B"
"TNFRSF1B2" 1.19354822003758e-33 0.274162392703651 0.549 0.239 2.79278348006592e-29 "6" "TNFRSF1B"
"MDH2" 1.19880606647343e-33 0.27986271461567 0.632 0.295 2.80508631494118e-29 "6" "MDH2"
"CCM2" 1.76355125197151e-33 0.272134419033252 0.389 0.155 4.12653357448813e-29 "6" "CCM2"
"CHMP51" 1.95811366682866e-33 0.277059005996687 0.501 0.218 4.58179016901238e-29 "6" "CHMP5"
"COPS6" 2.14276274967368e-33 0.279829607138606 0.538 0.241 5.01385055796144e-29 "6" "COPS6"
"HIST1H2BN" 2.47313562569643e-33 0.304231361341411 0.254 0.084 5.78689005056707e-29 "6" "HIST1H2BN"
"PNN1" 2.9758353196091e-33 0.390428107285714 0.657 0.325 6.96315706435333e-29 "6" "PNN"
"VPS26A" 3.31298491534879e-33 0.252607155776227 0.297 0.106 7.75205340342463e-29 "6" "VPS26A"
"IFI62" 3.51521685059072e-33 0.526300151182476 0.599 0.296 8.22525590869721e-29 "6" "IFI6"
"CD1641" 4.69250586652043e-33 0.306201465156265 0.609 0.287 1.09799944770711e-28 "6" "CD164"
"ADGRE52" 6.09776970055614e-33 0.314544895119539 0.568 0.261 1.42681713223313e-28 "6" "ADGRE5"
"AHI1" 8.16326282241921e-33 0.270094245706143 0.368 0.145 1.91012186781787e-28 "6" "AHI1"
"MRPS61" 8.87079857791979e-33 0.281148905410822 0.595 0.276 2.07567815924745e-28 "6" "MRPS6"
"LCK2" 1.33229363290409e-32 0.411816107121055 0.738 0.385 3.11743387163228e-28 "6" "LCK"
"PARP142" 1.60383858859104e-32 0.289645388997973 0.42 0.176 3.75282191344417e-28 "6" "PARP14"
"NDUFV21" 1.9439343262052e-32 0.402893555739687 0.715 0.378 4.54861192988756e-28 "6" "NDUFV2"
"RBM382" 2.27225428588018e-32 0.26541171434195 0.464 0.199 5.31684780353103e-28 "6" "RBM38"
"NKG72" 2.75422125486237e-32 0.445332397356246 0.728 0.442 6.44460231425246e-28 "6" "NKG7"
"CYBC1" 3.27984991519625e-32 0.288519285499076 0.326 0.127 7.6745208165677e-28 "6" "CYBC1"
"TKT" 4.10552055283875e-32 0.280784543113623 0.514 0.229 9.60650754158739e-28 "6" "TKT"
"CAPZB" 7.77444149287652e-32 0.417538682092768 0.792 0.433 1.81914156491818e-27 "6" "CAPZB"
"HSP90AA11" 8.04126956191291e-32 0.493313277378809 0.992 0.93 1.881576664792e-27 "6" "HSP90AA1"
"TPM41" 1.13717303164961e-31 0.386506594971101 0.651 0.329 2.66087117675692e-27 "6" "TPM4"
"TRBC12" 1.15358445753226e-31 0.424557074723479 0.514 0.247 2.69927227217973e-27 "6" "TRBC1"
"NDUFAB1" 1.19563911076548e-31 0.33354630860638 0.69 0.348 2.79767595528015e-27 "6" "NDUFAB1"
"NDUFA12" 1.56887484870958e-31 0.32157712304908 0.703 0.35 3.67101025849555e-27 "6" "NDUFA12"
"MSN2" 2.82438487225426e-31 0.375358225683178 0.701 0.357 6.60877816258775e-27 "6" "MSN"
"GDI2" 3.10389596892547e-31 0.256918515259823 0.541 0.245 7.26280617768871e-27 "6" "GDI2"
"SNRPF1" 3.30337024728943e-31 0.313559971607288 0.705 0.359 7.72955604163255e-27 "6" "SNRPF"
"KRAS" 4.0709125030351e-31 0.342589647741553 0.43 0.186 9.52552816585184e-27 "6" "KRAS"
"SLC3A2" 4.1286973138884e-31 0.395904351627712 0.611 0.306 9.66073884476746e-27 "6" "SLC3A2"
"MT-ND6" 5.59756727010535e-31 0.330507627472293 0.397 0.167 1.30977476553195e-26 "6" "MT-ND6"
"DYNLL11" 5.68034264825327e-31 0.480005436908187 0.909 0.691 1.32914337626478e-26 "6" "DYNLL1"
"NME1" 6.24666370354391e-31 0.256351680620863 0.432 0.188 1.46165683999224e-26 "6" "NME1"
"BCLAF11" 6.38015090436941e-31 0.270011243987402 0.524 0.237 1.4928915101134e-26 "6" "BCLAF1"
"GZMH2" 7.43468087420847e-31 0.416105196718217 0.555 0.273 1.73964097775604e-26 "6" "GZMH"
"TERF2IP2" 8.28301456831562e-31 0.333570031338519 0.696 0.354 1.93814257884017e-26 "6" "TERF2IP"
"DNAJC11" 1.31405921130885e-30 0.258741624942046 0.547 0.252 3.07476714854159e-26 "6" "DNAJC1"
"ARL6IP4" 1.62480675563075e-30 0.409802474350875 0.811 0.45 3.80188532750038e-26 "6" "ARL6IP4"
"JMJD61" 2.03030948328842e-30 0.279003099125761 0.468 0.207 4.75072115994657e-26 "6" "JMJD6"
"DOCK81" 2.63062748894613e-30 0.292894819966743 0.524 0.241 6.15540526138505e-26 "6" "DOCK8"
"MYL12A1" 3.03050623759031e-30 0.480032546817681 0.967 0.781 7.09108154533756e-26 "6" "MYL12A"
"CD991" 3.07605311791097e-30 0.466229786270711 0.898 0.608 7.19765669059988e-26 "6" "CD99"
"SP1001" 4.05833105231723e-30 0.364221254328982 0.607 0.3 9.49608882931709e-26 "6" "SP100"
"SH3BGRL31" 4.4101605917507e-30 0.468301081697119 0.973 0.829 1.03193347686375e-25 "6" "SH3BGRL3"
"CD3D2" 4.62113111796229e-30 0.446322119749986 0.898 0.62 1.081298470292e-25 "6" "CD3D"
"RBM3" 5.32175786522357e-30 0.313508328401175 0.69 0.349 1.24523812288366e-25 "6" "RBM3"
"SS18L21" 1.0126475069783e-29 0.261419973753856 0.538 0.247 2.36949390157852e-25 "6" "SS18L2"
"SRRM1" 1.19841904073963e-29 0.353474163278067 0.809 0.439 2.80418071342667e-25 "6" "SRRM1"
"SLC38A11" 1.29102852855087e-29 0.25542878378807 0.534 0.241 3.02087765395617e-25 "6" "SLC38A1"
"SLTM1" 2.04309010603557e-29 0.263342246822239 0.559 0.263 4.78062653911263e-25 "6" "SLTM"
"ITGB11" 6.83188892220767e-29 0.292463427768552 0.663 0.339 1.59859368890737e-24 "6" "ITGB1"
"LMAN2" 1.02542759654631e-28 0.332122888729941 0.649 0.33 2.3993980331587e-24 "6" "LMAN2"
"RHOG1" 1.10547183199785e-28 0.250497679359521 0.52 0.236 2.58669353969177e-24 "6" "RHOG"
"ENO12" 1.24489550475473e-28 0.519611902224352 0.879 0.613 2.9129309915756e-24 "6" "ENO1"
"CTSC2" 1.51278629858636e-28 0.317507991902535 0.79 0.441 3.53976866006221e-24 "6" "CTSC"
"UBE2D21" 3.24425271258351e-28 0.398295962939936 0.751 0.425 7.59122692217415e-24 "6" "UBE2D2"
"LSM81" 4.02390363298363e-28 0.277716964099794 0.632 0.315 9.4155321108184e-24 "6" "LSM8"
"HLA-F1" 5.34970378254673e-28 0.350860969503567 0.775 0.422 1.25177718807811e-23 "6" "HLA-F"
"SPCS31" 7.12745272594065e-28 0.274486187174152 0.607 0.291 1.66775266334285e-23 "6" "SPCS3"
"ACTR21" 9.44479606205874e-28 0.305993741747486 0.669 0.337 2.20998783056113e-23 "6" "ACTR2"
"PPA11" 1.48544990199296e-27 0.310641078835396 0.611 0.311 3.47580422567332e-23 "6" "PPA1"
"DBI" 2.19098457300325e-27 0.419175387129636 0.827 0.537 5.12668480237031e-23 "6" "DBI"
"DYNLRB12" 3.82374900668064e-27 0.281995921619052 0.692 0.358 8.94719030073204e-23 "6" "DYNLRB1"
"FYB11" 4.22573541617119e-27 0.357770042488298 0.736 0.403 9.88779830029898e-23 "6" "FYB1"
"TENT5C2" 4.91414698092479e-27 0.296454264913821 0.476 0.226 1.14986125206659e-22 "6" "TENT5C"
"LDHB1" 5.02415712904498e-27 0.435098505725342 0.863 0.558 1.17560252662524e-22 "6" "LDHB"
"ATP5F1A1" 1.23804774667418e-26 0.269879729287529 0.663 0.342 2.89690792244291e-22 "6" "ATP5F1A"
"CCL42" 1.6348101639598e-26 0.450116848275281 0.676 0.403 3.82529230264954e-22 "6" "CCL4"
"WIPF11" 1.69724143595314e-26 0.27410896034436 0.595 0.299 3.97137523598676e-22 "6" "WIPF1"
"TRIR" 2.09682033963991e-26 0.399053887243692 0.892 0.618 4.90634991272342e-22 "6" "TRIR"
"SEC11A2" 2.40564905902881e-26 0.345106117653055 0.707 0.393 5.62897823322152e-22 "6" "SEC11A"
"RAC11" 5.06766182032965e-26 0.334321085400396 0.782 0.433 1.18578218933893e-21 "6" "RAC1"
"GMFG2" 5.17787835209617e-26 0.448479168788383 0.894 0.599 1.21157175560698e-21 "6" "GMFG"
"DDT" 5.20046242869065e-26 0.279924518525774 0.676 0.351 1.21685620368933e-21 "6" "DDT"
"EZR2" 1.01200170866192e-25 0.2770802982282 0.751 0.417 2.36798279809803e-21 "6" "EZR"
"SRSF11" 1.05932985779623e-25 0.279020772222029 0.715 0.375 2.4787259342574e-21 "6" "SRSF11"
"RGS12" 1.22685483540636e-25 0.477852407890332 0.819 0.538 2.87071762936733e-21 "6" "RGS1"
"HNRNPH1" 1.28173204011037e-25 0.420609502913031 0.719 0.399 2.99912480065426e-21 "6" "HNRNPH1"
"SERPINB9" 1.52966748794674e-25 0.263291317330983 0.347 0.148 3.57926895504657e-21 "6" "SERPINB9"
"SPCS21" 2.46663117793807e-25 0.342714162637612 0.809 0.454 5.77167029325729e-21 "6" "SPCS2"
"PRELID11" 3.62207268060694e-25 0.366647892007065 0.73 0.419 8.47528786535219e-21 "6" "PRELID1"
"EVL1" 5.97742648695671e-25 0.316146869022574 0.809 0.465 1.398658023683e-20 "6" "EVL"
"SPPL2A" 6.50332866234237e-25 0.254943795829656 0.326 0.139 1.52171387370149e-20 "6" "SPPL2A"
"HIST1H1C1" 8.05894726384179e-25 0.26661142014255 0.559 0.28 1.88571307026634e-20 "6" "HIST1H1C"
"HSPD12" 1.30417891287663e-24 0.398317900141217 0.744 0.437 3.05164823824003e-20 "6" "HSPD1"
"COPE1" 1.99151227481504e-24 0.32330838431934 0.815 0.484 4.65993957183972e-20 "6" "COPE"
"NDUFB11" 3.54896040833311e-24 0.278215066489963 0.861 0.556 8.30421245945864e-20 "6" "NDUFB11"
"PSMB11" 3.71273004319523e-24 0.383291542176343 0.817 0.511 8.68741702807251e-20 "6" "PSMB1"
"CD23" 4.62251389772927e-24 0.297366264821809 0.892 0.539 1.08162202692967e-19 "6" "CD2"
"EIF5A" 6.45808326580558e-24 0.277592632412421 0.628 0.338 1.51112690336585e-19 "6" "EIF5A"
"ID22" 6.99462945439035e-24 0.489592630844407 0.738 0.438 1.6366733460328e-19 "6" "ID2"
"YWHAZ1" 9.36100088521872e-24 0.336907592825848 0.836 0.513 2.19038059713233e-19 "6" "YWHAZ"
"HNRNPA1" 2.59727923242282e-23 0.360902296470964 0.933 0.755 6.07737367594616e-19 "6" "HNRNPA1"
"TMEM50A1" 3.65344817360213e-23 0.273782368074085 0.78 0.446 8.54870338141162e-19 "6" "TMEM50A"
"C11orf581" 4.06046639941812e-23 0.264793579506286 0.746 0.414 9.50108532799846e-19 "6" "C11orf58"
"NEDD8" 5.25350381463337e-23 0.33212364211905 0.834 0.5 1.22926735758606e-18 "6" "NEDD8"
"TYMP2" 5.84049956953455e-23 0.298613369707638 0.605 0.328 1.36661849427539e-18 "6" "TYMP"
"HINT11" 6.70549449798144e-23 0.359557579416462 0.95 0.775 1.56901865758268e-18 "6" "HINT1"
"COX6C1" 7.01914473097716e-23 0.370338417930633 0.892 0.664 1.64240967560135e-18 "6" "COX6C"
"ARF1" 7.4844435767443e-23 0.298977897967652 0.748 0.43 1.7512849525224e-18 "6" "ARF1"
"CDC42" 1.0302499152318e-22 0.457169845750008 0.859 0.567 2.4106817766509e-18 "6" "CDC42"
"CD3E2" 1.05648512971354e-22 0.301409041586411 0.819 0.468 2.47206955501671e-18 "6" "CD3E"
"ATP5IF11" 2.79839553708736e-22 0.298901315350404 0.844 0.553 6.5479657172307e-18 "6" "ATP5IF1"
"HSPA81" 3.656497559585e-22 0.396946628865133 0.925 0.771 8.55583863967295e-18 "6" "HSPA8"
"GYPC1" 5.31090439252165e-22 0.315260041945566 0.742 0.425 1.24269851880614e-17 "6" "GYPC"
"PPDPF" 5.53297587340114e-22 0.25875082213157 0.674 0.36 1.29466102461713e-17 "6" "PPDPF"
"ERP29" 6.68422595205008e-22 0.307304124157322 0.792 0.473 1.5640420305202e-17 "6" "ERP29"
"SERBP11" 1.01384191821553e-21 0.312250455061417 0.807 0.483 2.37228870443252e-17 "6" "SERBP1"
"FAM96B" 1.87112168458367e-21 0.251721708003771 0.701 0.393 4.37823762975734e-17 "6" "FAM96B"
"CD812" 2.94433412211023e-21 0.377316938067862 0.744 0.477 6.88944741232573e-17 "6" "CD81"
"SRP141" 6.62791359852212e-21 0.307794126348017 0.956 0.792 1.55086550291819e-16 "6" "SRP14"
"TMBIM41" 7.31068258864579e-21 0.260357752399398 0.674 0.372 1.71062661891723e-16 "6" "TMBIM4"
"EMP31" 8.92028603310016e-21 0.360713449283175 0.886 0.614 2.08725772888511e-16 "6" "EMP3"
"RAP1B2" 3.34031081027084e-20 0.27250391148456 0.717 0.426 7.81599326495274e-16 "6" "RAP1B"
"YBX11" 4.39979612297965e-20 0.265098993363446 0.948 0.76 1.02950829481601e-15 "6" "YBX1"
"PTPRC2" 8.2923209993074e-20 0.353042003024702 0.909 0.657 1.94032019062794e-15 "6" "PTPRC"
"GNAS" 8.42497562025554e-20 0.331428381310378 0.871 0.645 1.97136004538359e-15 "6" "GNAS"
"CD532" 1.23005688303492e-19 0.271481632620466 0.761 0.436 2.87821010061342e-15 "6" "CD53"
"CALR" 5.09736592739877e-19 0.444015967218157 0.805 0.558 1.19273265335204e-14 "6" "CALR"
"IRF11" 1.53528166986466e-18 0.276599237427543 0.765 0.478 3.59240557931631e-14 "6" "IRF1"
"IL322" 3.16094796314018e-18 0.309317370562462 0.944 0.708 7.39630213895172e-14 "6" "IL32"
"MX11" 3.99761128248946e-18 0.341010417207129 0.32 0.157 9.35401063989709e-14 "6" "MX1"
"GZMK1" 9.84200464094717e-18 0.460658822935357 0.576 0.367 2.30293066593523e-13 "6" "GZMK"
"FUS1" 3.19917503862568e-17 0.269869947027861 0.79 0.5 7.48574967288022e-13 "6" "FUS"
"NPM11" 3.56906248085608e-17 0.355496549261343 0.952 0.804 8.35124929895513e-13 "6" "NPM1"
"HNRNPDL" 3.78338211649568e-17 0.30173456754921 0.753 0.481 8.85273581438823e-13 "6" "HNRNPDL"
"AES2" 8.59915829128586e-17 0.255805663164556 0.796 0.49 2.01211704857798e-12 "6" "AES"
"ISG152" 1.68537633834031e-16 0.342997970230325 0.767 0.485 3.94361209408248e-12 "6" "ISG15"
"ATP5MC21" 1.91065875758273e-16 0.283727746657807 0.913 0.688 4.47075042686784e-12 "6" "ATP5MC2"
"ITM2C2" 7.2123999122216e-16 0.253772265932537 0.476 0.268 1.68762945546073e-11 "6" "ITM2C"
"IFNG1" 1.34785101161355e-15 0.478474395290512 0.281 0.136 3.15383658207454e-11 "6" "IFNG"
"CCNI2" 2.30693334726297e-15 0.289948087742218 0.809 0.546 5.39799333926063e-11 "6" "CCNI"
"NCL" 1.47465140901327e-14 0.290461637621573 0.821 0.555 3.45053683195016e-10 "6" "NCL"
"DUSP22" 1.01069531098909e-13 0.313051263555816 0.827 0.632 2.36492595818337e-09 "6" "DUSP2"
"ZFP36L21" 3.15828397330149e-11 0.283176928804473 0.825 0.641 7.39006866912816e-07 "6" "ZFP36L2"
"MT-CO21" 1.6844255182628e-09 0.261589120854456 0.996 0.996 3.94138727018314e-05 "6" "MT-CO2"
"MT-CO31" 7.12995506061862e-08 0.292225432794287 0.996 0.995 0.00166833818463415 "6" "MT-CO3"
"LGALS12" 0.000226306817737939 0.294352301994787 0.85 0.713 1 "6" "LGALS1"
"TCF41" 0 3.31522898985528 0.817 0.076 0 "7" "TCF4"
"JCHAIN1" 0 3.13980682252507 0.973 0.069 0 "7" "JCHAIN"
"PLD4" 0 3.02933734827027 0.71 0.012 0 "7" "PLD4"
"IRF81" 0 2.8258240396356 0.719 0.044 0 "7" "IRF8"
"IL3RA" 0 2.72360807009938 0.643 0.005 0 "7" "IL3RA"
"LILRA4" 0 2.51574234986166 0.616 0 0 "7" "LILRA4"
"SPIB1" 0 2.50510977561172 0.652 0.02 0 "7" "SPIB"
"BCL11A1" 0 2.48768262309393 0.701 0.017 0 "7" "BCL11A"
"TSPAN13" 0 2.47733777534757 0.665 0.03 0 "7" "TSPAN13"
"TCL1A" 0 2.34472324595269 0.312 0.009 0 "7" "TCL1A"
"RNASE61" 0 2.33504073681561 0.665 0.054 0 "7" "RNASE6"
"MPEG1" 0 2.02523027897514 0.576 0.024 0 "7" "MPEG1"
"LRRC26" 0 1.92238998237435 0.478 0 0 "7" "LRRC26"
"LILRB4" 0 1.86950347287495 0.527 0.015 0 "7" "LILRB4"
"SMPD3" 0 1.83862430701969 0.518 0.017 0 "7" "SMPD3"
"EGLN3" 0 1.72478067255546 0.46 0.008 0 "7" "EGLN3"
"SCT" 0 1.68102813533599 0.442 0.001 0 "7" "SCT"
"PPP1R14A" 0 1.63633780815697 0.295 0.008 0 "7" "PPP1R14A"
"MAP1A" 0 1.48227685989564 0.424 0.012 0 "7" "MAP1A"
"DNASE1L3" 0 1.37262039904804 0.384 0.002 0 "7" "DNASE1L3"
"GAPT" 0 1.34838789667232 0.362 0.012 0 "7" "GAPT"
"CLEC4C" 0 1.33839123892022 0.353 0 0 "7" "CLEC4C"
"PTCRA" 0 1.32555635811948 0.353 0.001 0 "7" "PTCRA"
"FAM129C" 0 1.28571481965193 0.362 0.008 0 "7" "FAM129C"
"SHD" 0 1.06011225599434 0.286 0 0 "7" "SHD"
"SCN9A" 0 1.01261056090492 0.263 0.002 0 "7" "SCN9A"
"P2RY14" 0 0.881674724364513 0.263 0.006 0 "7" "P2RY14"
"FCER1A" 0 0.865101248012379 0.25 0.005 0 "7" "FCER1A"
"CBFA2T3" 9.58773838538134e-298 1.03076609319796 0.326 0.011 2.24343490479538e-293 "7" "CBFA2T3"
"CSF2RB" 4.82377262896602e-296 1.34788234314244 0.357 0.014 1.12871455745176e-291 "7" "CSF2RB"
"PLAC82" 8.08776204668477e-294 3.22993256299085 0.942 0.144 1.89245544130377e-289 "7" "PLAC8"
"UGCG" 8.2781466946952e-287 2.59007948453465 0.741 0.08 1.93700354509173e-282 "7" "UGCG"
"MS4A6A" 1.05217495341489e-269 2.17129622283482 0.585 0.048 2.46198417349549e-265 "7" "MS4A6A"
"WDFY4" 3.12702693804064e-258 0.892263394456728 0.286 0.01 7.3169303323213e-254 "7" "WDFY4"
"TNFRSF21" 2.5054432869355e-254 1.00542634157921 0.263 0.008 5.86248674710037e-250 "7" "TNFRSF21"
"PTGDS" 2.32690862589114e-252 4.33341148276072 0.406 0.024 5.44473349372268e-248 "7" "PTGDS"
"PHACTR11" 5.46127643868368e-240 1.88159851775847 0.487 0.036 1.27788407388759e-235 "7" "PHACTR1"
"ZFAT" 6.81107871281095e-240 1.1019499659911 0.326 0.015 1.59372430801064e-235 "7" "ZFAT"
"CD36" 3.43463983980441e-233 1.11218237235797 0.286 0.011 8.03671376115835e-229 "7" "CD36"
"SERPINF1" 3.72834849175876e-232 2.2166967894685 0.763 0.099 8.72396263586631e-228 "7" "SERPINF1"
"IRF71" 1.44274917215365e-227 3.2608200644491 0.893 0.176 3.37588878792232e-223 "7" "IRF7"
"SUSD1" 1.6423356146878e-221 1.05552353305465 0.272 0.011 3.84290110480799e-217 "7" "SUSD1"
"NEK8" 2.81279734471022e-216 1.076783103198 0.286 0.013 6.58166450688745e-212 "7" "NEK8"
"FCER1G1" 1.10553292235591e-215 2.68130168232056 0.839 0.137 2.58683648502059e-211 "7" "FCER1G"
"CYBB" 3.05831926030178e-215 1.43074443206865 0.455 0.035 7.15616123718015e-211 "7" "CYBB"
"APP" 5.83553226638896e-203 1.95766619351423 0.656 0.082 1.36545619501235e-198 "7" "APP"
"IRF4" 3.03647988503798e-193 2.06463791264594 0.589 0.071 7.10505928300038e-189 "7" "IRF4"
"CCDC501" 9.68837944469515e-191 2.65124460928528 0.705 0.114 2.26698390626422e-186 "7" "CCDC50"
"TYROBP1" 4.2697601944539e-175 2.42906135537695 0.924 0.21 9.99081187900267e-171 "7" "TYROBP"
"SLC15A4" 3.80369831311082e-173 1.46324848909545 0.451 0.043 8.900273682848e-169 "7" "SLC15A4"
"GZMB3" 5.07857465384827e-169 2.73083862307746 0.946 0.25 1.18833568325396e-164 "7" "GZMB"
"MZB11" 2.20350487172698e-168 1.41949153946221 0.683 0.097 5.15598104935396e-164 "7" "MZB1"
"GAS61" 2.32352448334282e-165 1.58419288798763 0.487 0.056 5.43681493857386e-161 "7" "GAS6"
"ALDH2" 2.17297114180973e-163 0.961497291673191 0.362 0.028 5.08453517472058e-159 "7" "ALDH2"
"RUBCN" 5.7598575057787e-163 1.54441239997414 0.438 0.044 1.34774905777716e-158 "7" "RUBCN"
