"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"COL11A2" 1.64514156006071e-295 0.604504145510465 0.469 0.173 3.84946673638605e-291 "4" "COL11A2"
"DNPH1" 4.04287087595056e-295 0.825476930130067 0.729 0.416 9.45991356263672e-291 "4" "DNPH1"
"NSMCE2" 9.89823927711035e-294 0.570991675136752 0.536 0.231 2.31608900845105e-289 "4" "NSMCE2"
"APRT2" 9.72528607921726e-292 0.760824352416088 0.878 0.581 2.27561968967605e-287 "4" "APRT"
"SSR3" 1.78674893904997e-291 0.74984629535312 0.883 0.611 4.18081384248302e-287 "4" "SSR3"
"CLTA" 3.28707262957184e-291 0.713030407716407 0.854 0.55 7.69142124593515e-287 "4" "CLTA"
"SSBP1" 7.52327378577405e-290 0.805064977347725 0.866 0.578 1.76037083313327e-285 "4" "SSBP1"
"AAED1" 1.92998549819773e-288 0.407139960942949 0.361 0.115 4.51597306723288e-284 "4" "AAED1"
"MRAS" 3.64062646275054e-288 0.499695014049337 0.432 0.157 8.51870186018998e-284 "4" "MRAS"
"SBDS" 6.28826151473173e-288 0.587558849332028 0.619 0.298 1.47139031183208e-283 "4" "SBDS"
"ATP6V1H" 1.45361325512039e-287 0.537674701360277 0.433 0.157 3.4013096556562e-283 "4" "ATP6V1H"
"RPL26L11" 9.7305573003108e-287 0.773546563765534 0.71 0.401 2.27685310269972e-282 "4" "RPL26L1"
"TALDO1" 1.81698428170387e-286 0.684109371184958 0.74 0.425 4.25156152075888e-282 "4" "TALDO1"
"FXR1" 1.83384515462624e-286 0.562062273985795 0.621 0.295 4.29101427730994e-282 "4" "FXR1"
"VIRMA" 2.81657222591849e-286 0.452222738239772 0.408 0.141 6.59049735142667e-282 "4" "VIRMA"
"DSTN2" 1.2340408305179e-282 0.780392299009188 0.945 0.701 2.88753213932884e-278 "4" "DSTN"
"FTL" 3.76007122511223e-282 0.640924022870125 1 0.995 8.79819065964011e-278 "4" "FTL"
"DMAC1" 4.82761080947172e-282 0.610489911098912 0.639 0.323 1.12961265330829e-277 "4" "DMAC1"
"ALG3" 2.29930851345067e-281 0.531297719988358 0.497 0.206 5.38015199062321e-277 "4" "ALG3"
"UCHL5" 1.58002456421711e-280 0.475091314878683 0.383 0.132 3.69709947781162e-276 "4" "UCHL5"
"JUND1" 1.74816950199888e-280 1.01832393862188 0.745 0.402 4.09054181772719e-276 "4" "JUND"
"RPL361" 3.5383311485314e-280 0.556507157774734 0.999 0.966 8.27934105444863e-276 "4" "RPL36"
"CGREF1" 1.65149460260515e-279 0.353448048429994 0.314 0.091 3.8643322206358e-275 "4" "CGREF1"
"APEX11" 2.0247840843119e-279 0.662811909341312 0.774 0.46 4.73779227888143e-275 "4" "APEX1"
"SRPK1" 6.87231412233025e-277 0.552242497282492 0.509 0.218 1.60805278148405e-272 "4" "SRPK1"
"SAC3D11" 9.96812053792357e-277 0.517971978993422 0.449 0.172 2.33244052466874e-272 "4" "SAC3D1"
"SLC25A13" 2.43234231805449e-276 0.319891257645431 0.273 0.073 5.6914377900157e-272 "4" "SLC25A13"
"LSM12" 1.57202189921294e-275 0.495176546686655 0.466 0.186 3.67837404196837e-271 "4" "LSM12"
"ASNSD1" 8.65995580975683e-275 0.414145726043699 0.41 0.147 2.026343059925e-270 "4" "ASNSD1"
"MRPL11" 9.95582072105639e-275 0.559484581519139 0.56 0.256 2.32956249051999e-270 "4" "MRPL11"
"EIF3G" 1.66701263861527e-273 0.643053523530827 0.825 0.518 3.90064287309586e-269 "4" "EIF3G"
"SNHG7" 9.38039791287611e-272 0.649320194853642 0.706 0.389 2.19491930763388e-267 "4" "SNHG7"
"TMEM167A" 5.67432559482319e-271 0.636332155933082 0.765 0.456 1.32773544593268e-266 "4" "TMEM167A"
"METTL26" 1.0762545034193e-269 0.613252898347127 0.689 0.38 2.51832791255082e-265 "4" "METTL26"
"POLR2H" 3.37095615040969e-269 0.645197218012833 0.651 0.348 7.88770029634364e-265 "4" "POLR2H"
"PGLS" 4.09986612423869e-269 0.538387547890204 0.629 0.311 9.5932767441061e-265 "4" "PGLS"
"MGST1" 7.06130969334821e-269 0.559045464721289 0.416 0.156 1.65227585514655e-264 "4" "MGST1"
"UQCRC2" 9.76605437353991e-269 0.587524955357491 0.651 0.329 2.2851590628646e-264 "4" "UQCRC2"
"NAA50" 9.92288013550752e-268 0.472808385841269 0.473 0.191 2.3218547229074e-263 "4" "NAA50"
"SND1" 3.51766476612175e-266 0.47185370089397 0.509 0.213 8.23098378624828e-262 "4" "SND1"
"PRDX1" 3.62079688765251e-265 0.66900809668472 0.976 0.794 8.4723026374181e-261 "4" "PRDX1"
"MRPL4" 2.47241481041815e-263 0.576974456609495 0.618 0.313 5.78520341489743e-259 "4" "MRPL4"
"DNAJC19" 3.98567654529326e-263 0.574825736467993 0.614 0.304 9.32608454833169e-259 "4" "DNAJC19"
"ATP6V0E1" 8.20864982452418e-262 0.884418551158657 0.865 0.551 1.92074197244041e-257 "4" "ATP6V0E1"
"NDUFV2" 1.63404865107281e-260 0.607430811603711 0.772 0.462 3.82351043864527e-256 "4" "NDUFV2"
"NDUFV1" 8.10868031587104e-260 0.582451336414347 0.635 0.327 1.89735010711066e-255 "4" "NDUFV1"
"C1QBP1" 1.27178919936717e-258 0.702975903189761 0.821 0.516 2.97585954759924e-254 "4" "C1QBP"
"CSNK2A2" 1.08656831810395e-256 0.339043848210699 0.305 0.092 2.54246120753144e-252 "4" "CSNK2A2"
"C19orf48" 4.48091906965022e-256 0.542474668368566 0.536 0.241 1.04849025310746e-251 "4" "C19orf48"
"RHOBTB3" 6.52665342300719e-256 0.576987326737688 0.566 0.269 1.52717163444945e-251 "4" "RHOBTB3"
"SEC11C1" 7.72172586046053e-256 0.528739965801137 0.512 0.219 1.80680663408916e-251 "4" "SEC11C"
"CD2AP" 3.56643550561702e-255 0.283492496983741 0.262 0.071 8.34510243959326e-251 "4" "CD2AP"
"C12orf29" 9.89689945081668e-255 0.366532591774878 0.258 0.071 2.31577550249659e-250 "4" "C12orf29"
"MYL12B1" 2.0056614736625e-254 0.593008449843 0.837 0.546 4.69304728222289e-250 "4" "MYL12B"
"PUM3" 2.58327448276414e-254 0.425480773454746 0.394 0.143 6.04460396221982e-250 "4" "PUM3"
"PSMA5" 4.00992329493946e-253 0.624618030738138 0.751 0.446 9.38281951782885e-249 "4" "PSMA5"
"COX7C1" 1.64728729522523e-251 0.570854126941279 0.982 0.842 3.85448754209751e-247 "4" "COX7C"
"CCT51" 2.57276575610302e-251 0.680259308691098 0.804 0.507 6.02001459270545e-247 "4" "CCT5"
"IER5L" 6.10353985703629e-250 0.757474733621405 0.499 0.215 1.42816729114792e-245 "4" "IER5L"
"ORMDL1" 1.3282216148295e-248 0.524643301446207 0.658 0.347 3.10790575653955e-244 "4" "ORMDL1"
"KCNG1" 3.8265974259975e-248 0.366838109936567 0.279 0.082 8.95385531709155e-244 "4" "KCNG1"
"CTPS1" 6.40939654058553e-248 0.345302422575792 0.333 0.108 1.49973469653161e-243 "4" "CTPS1"
"TRIP6" 1.27254620681976e-247 0.478606384228425 0.502 0.22 2.97763086933755e-243 "4" "TRIP6"
"MRPS7" 9.50300322652216e-247 0.544693160432313 0.655 0.351 2.22360772497392e-242 "4" "MRPS7"
"FKBP111" 2.08677243874074e-246 0.496226085964392 0.678 0.327 4.88283882940946e-242 "4" "FKBP11"
"MCUR1" 2.36167225739891e-243 0.459924685248158 0.474 0.2 5.5260769150877e-239 "4" "MCUR1"
"EIF2D" 1.26359152251957e-242 0.33723219955954 0.275 0.081 2.95667780354355e-238 "4" "EIF2D"
"IFITM51" 1.94030975930642e-241 0.588235649992992 0.851 0.493 4.5401308058011e-237 "4" "IFITM5"
"ESRRA" 2.61841347931337e-241 0.314705461242831 0.278 0.082 6.12682570024535e-237 "4" "ESRRA"
"SCOC" 7.15936612268203e-241 0.494337218267232 0.525 0.243 1.67522007904637e-236 "4" "SCOC"
"DCUN1D5" 3.07888896202393e-239 0.476380642089844 0.584 0.278 7.2042922822398e-235 "4" "DCUN1D5"
"SRSF9" 4.13771083686838e-239 0.578628472958895 0.826 0.536 9.68182958718833e-235 "4" "SRSF9"
"RPL6" 2.67149577825331e-238 0.52120159146589 0.996 0.943 6.25103297153491e-234 "4" "RPL6"
"FAM207A" 7.39811842135783e-238 0.548087854709535 0.644 0.34 1.73108572941352e-233 "4" "FAM207A"
"RIOK2" 1.69487531611425e-237 0.341848210692391 0.305 0.098 3.96583875217573e-233 "4" "RIOK2"
"CTSD" 1.70676991548651e-236 0.780754033447421 0.826 0.514 3.99367092524688e-232 "4" "CTSD"
"LSM41" 2.70112099724951e-236 0.582171615890303 0.747 0.435 6.32035302146413e-232 "4" "LSM4"
"C12orf45" 1.26892786742395e-235 0.387824387772642 0.423 0.168 2.9691643169853e-231 "4" "C12orf45"
"MTPN" 2.61741823757386e-235 0.530637926019129 0.587 0.295 6.12449693409907e-231 "4" "MTPN"
"HAT1" 5.38984974287737e-235 0.486782199541102 0.549 0.257 1.26117094133588e-230 "4" "HAT1"
"CCT31" 3.61378479514852e-234 0.557278905464026 0.872 0.573 8.45589504216802e-230 "4" "CCT3"
"HLA-DRA1" 8.54379697105056e-234 0.359161112155878 0.607 0.274 1.99916305325612e-229 "4" "HLA-DRA"
"ARPC3" 9.18843028702492e-234 0.632999653693336 0.874 0.599 2.15000080286096e-229 "4" "ARPC3"
"ACTG11" 1.03368752817117e-233 0.539883579962941 0.996 0.897 2.41872544716771e-229 "4" "ACTG1"
"BARX1" 2.75296710382885e-233 0.459893723873992 0.393 0.152 6.44166772624912e-229 "4" "BARX1"
"ATP6V0B" 1.37425072553175e-232 0.798585239976507 0.9 0.609 3.21560927267175e-228 "4" "ATP6V0B"
"CDH2" 1.80436960859148e-231 0.512547107042961 0.341 0.121 4.22204444714321e-227 "4" "CDH2"
"ATP6V1C1" 1.90469493858113e-231 0.393750397628086 0.378 0.139 4.45679568678598e-227 "4" "ATP6V1C1"
"PSMB81" 2.12413867844081e-231 0.524092747000815 0.474 0.206 4.97027209368366e-227 "4" "PSMB8"
"AFG3L2" 4.52469400651067e-231 0.318664386520335 0.319 0.105 1.05873315058343e-226 "4" "AFG3L2"
"SDHD" 1.92942943051667e-230 0.518983538950496 0.558 0.278 4.51467192446596e-226 "4" "SDHD"
"MYL12A" 2.12519616506772e-230 0.582327729613962 0.844 0.552 4.97274650664196e-226 "4" "MYL12A"
"MAZ" 1.38227619120825e-229 0.446175839052725 0.602 0.302 3.2343880598082e-225 "4" "MAZ"
"PHC2" 1.39965965713251e-229 0.320329787317454 0.369 0.132 3.27506363172436e-225 "4" "PHC2"
"SERBP1" 3.67070497877289e-229 0.649517842751048 0.917 0.701 8.58908257983069e-225 "4" "SERBP1"
"CSDE1" 4.41673994206696e-229 0.468671284841495 0.748 0.438 1.03347297904425e-224 "4" "CSDE1"
"C1QB1" 6.26141394738699e-229 0.387857382382349 0.414 0.153 1.46510824954908e-224 "4" "C1QB"
"ISCU" 2.25001450694394e-228 0.501718796609037 0.627 0.331 5.26480894479813e-224 "4" "ISCU"
"ARPC1B" 6.49236645493591e-228 0.534828776980447 0.554 0.262 1.51914882679045e-223 "4" "ARPC1B"
"RPL14" 7.15987342725322e-228 0.459710908810161 0.998 0.948 1.67533878324298e-223 "4" "RPL14"
"SOD2" 4.0981445260813e-227 0.346409565461281 0.298 0.095 9.58924837657763e-223 "4" "SOD2"
"TRAP11" 4.95630650741517e-227 0.400390694571981 0.428 0.173 1.15972615967008e-222 "4" "TRAP1"
"PSMG1" 2.32842325573333e-226 0.557061759795302 0.589 0.296 5.44827757609042e-222 "4" "PSMG1"
"MFSD12" 2.42627834009987e-224 0.34628738457795 0.279 0.087 5.67724868799969e-220 "4" "MFSD12"
"NDUFB5" 4.99948015470625e-224 0.602608572018364 0.723 0.437 1.16982836139972e-219 "4" "NDUFB5"
"CCND11" 3.39392622869483e-223 0.499079030233283 0.352 0.129 7.94144798252303e-219 "4" "CCND1"
"EIF4A21" 4.21223181857339e-223 0.514531871595876 0.823 0.51 9.85620123227988e-219 "4" "EIF4A2"
"GRPEL1" 4.51140322775321e-223 0.440649328877642 0.473 0.21 1.05562324126197e-218 "4" "GRPEL1"
"EXOSC3" 1.19953665912094e-222 0.372106348916664 0.369 0.139 2.80679582867709e-218 "4" "EXOSC3"
"HES4" 2.85023090282134e-221 0.643319083513204 0.621 0.327 6.66925528951166e-217 "4" "HES4"
"BID" 8.80653146871052e-221 0.464399065411917 0.457 0.199 2.06064029836357e-216 "4" "BID"
"MRPS33" 3.71684619262379e-220 0.529942336619348 0.657 0.373 8.69704840612041e-216 "4" "MRPS33"
"FAM136A" 4.6163152732222e-219 0.539661976947173 0.57 0.291 1.08017161078126e-214 "4" "FAM136A"
"PDAP1" 7.38497738768272e-219 0.489744642725034 0.631 0.341 1.72801085894388e-214 "4" "PDAP1"
"GSPT1" 7.9185076087604e-219 0.452447853356 0.561 0.275 1.85285159537385e-214 "4" "GSPT1"
"POP1" 2.39753742161084e-218 0.325670095111396 0.271 0.083 5.6099978128272e-214 "4" "POP1"
"CDH15" 1.19855064319091e-217 0.368884126545817 0.307 0.102 2.80448865000242e-213 "4" "CDH15"
"GPN3" 1.22711479866218e-217 0.397108262469626 0.362 0.138 2.87132591738963e-213 "4" "GPN3"
"MRPL12" 7.00826268510602e-217 0.545497831738321 0.654 0.373 1.63986338568796e-212 "4" "MRPL12"
"PPP1R35" 9.0342626375741e-217 0.308743703307733 0.31 0.105 2.11392711456596e-212 "4" "PPP1R35"
"YES1" 1.00629798318115e-216 0.284084651912826 0.276 0.085 2.35463665084557e-212 "4" "YES1"
"DNAJB6" 1.32652468319855e-216 0.556342770259961 0.592 0.303 3.10393510621628e-212 "4" "DNAJB6"
"JTB" 1.36902100015919e-215 0.620590438573037 0.876 0.63 3.20337223827249e-211 "4" "JTB"
"NIP7" 4.09832705915326e-215 0.3863425717218 0.38 0.15 9.5896754857127e-211 "4" "NIP7"
"TXNRD1" 4.25267730812089e-214 0.325138478070526 0.294 0.097 9.95083963327206e-210 "4" "TXNRD1"
"ZNF330" 7.13113294373296e-214 0.332674178118942 0.368 0.139 1.66861379750408e-209 "4" "ZNF330"
"FAIM" 1.52048260651992e-213 0.41526256099337 0.396 0.161 3.55777725099597e-209 "4" "FAIM"
"KMT5A" 9.50975281003791e-213 0.293212243664957 0.27 0.084 2.22518706002077e-208 "4" "KMT5A"
"ASL" 1.14865143808507e-211 0.396167834173283 0.314 0.111 2.68772949997527e-207 "4" "ASL"
"CCND3" 1.411474682068e-211 0.305737809424433 0.438 0.185 3.30270960857092e-207 "4" "CCND3"
"HNRNPAB2" 1.11776776267177e-210 0.524542215342383 0.704 0.407 2.61546478787567e-206 "4" "HNRNPAB"
"BCAS2" 9.6921103148329e-210 0.515330977305805 0.612 0.331 2.26785689256775e-205 "4" "BCAS2"
"RNASEH1" 1.20763625835197e-209 0.37207970084973 0.403 0.165 2.82574808091778e-205 "4" "RNASEH1"
"GMPS" 3.30207279705764e-209 0.397928981606256 0.403 0.166 7.72652013783517e-205 "4" "GMPS"
"FAM210B" 4.2516156092076e-209 0.388749016404327 0.386 0.155 9.94835536398487e-205 "4" "FAM210B"
"MRPL2" 1.15096174176009e-208 0.474084139789824 0.5 0.239 2.69313537954443e-204 "4" "MRPL2"
"CMBL" 7.68748448560824e-208 0.376259196746287 0.319 0.115 1.79879449478747e-203 "4" "CMBL"
"TMEM101" 1.33674429842613e-207 0.459903945823728 0.514 0.25 3.1278479838873e-203 "4" "TMEM101"
"TRIM8" 1.35344054978235e-207 0.281831954126418 0.276 0.088 3.16691554243572e-203 "4" "TRIM8"
"LINC01549" 3.38580909203078e-207 0.328368290725792 0.317 0.11 7.92245469444283e-203 "4" "LINC01549"
"DDX21" 4.3371907157908e-207 0.455221186430399 0.568 0.286 1.01485925558789e-202 "4" "DDX21"
"GCAT" 7.75527139186997e-207 0.328593552024138 0.301 0.104 1.81465595298365e-202 "4" "GCAT"
"MRPS23" 5.45501463347799e-206 0.450489405859584 0.537 0.269 1.27641887408751e-201 "4" "MRPS23"
"RUVBL1" 1.31686425158043e-205 0.478181125784636 0.497 0.241 3.08133066227304e-201 "4" "RUVBL1"
"SNRPB1" 4.09664560699437e-205 0.579110631156599 0.862 0.611 9.58574105580613e-201 "4" "SNRPB"
"YRDC" 2.25486834374988e-204 0.351804820527564 0.345 0.13 5.27616643754034e-200 "4" "YRDC"
"EIF2A" 3.20349210219961e-204 0.402106964706585 0.497 0.231 7.49585116993687e-200 "4" "EIF2A"
"GCC2" 4.49623899777793e-204 0.510881923831237 0.44 0.193 1.05207496309006e-199 "4" "GCC2"
"TYROBP1" 1.6471196255141e-202 0.638336867293237 0.494 0.217 3.85409521174044e-198 "4" "TYROBP"
"MSX11" 2.09009248477287e-202 0.492650228865309 0.399 0.161 4.89060740512003e-198 "4" "MSX1"
"DNAJB41" 4.96912745000458e-202 0.614573990548425 0.451 0.2 1.16272613202657e-197 "4" "DNAJB4"
"SQLE" 8.52121249115142e-202 0.725755635924352 0.517 0.258 1.99387851080452e-197 "4" "SQLE"
"GLS" 1.11972808865748e-201 0.328046352224219 0.37 0.143 2.62005175464964e-197 "4" "GLS"
"GSTO1" 6.52033326852967e-201 0.530917464832399 0.724 0.424 1.52569278150326e-196 "4" "GSTO1"
"UBE2H" 6.92541450210789e-201 0.326991477245383 0.343 0.127 1.62047773934822e-196 "4" "UBE2H"
"TRIAP1" 1.14749169140843e-200 0.404185568268249 0.424 0.186 2.68501580872658e-196 "4" "TRIAP1"
"SYNGR2" 2.61075758304496e-200 0.30633785512123 0.321 0.113 6.10891166856691e-196 "4" "SYNGR2"
"ECHS1" 1.43065414242485e-198 0.540067120582584 0.669 0.39 3.34758762785991e-194 "4" "ECHS1"
"SERP1" 2.91185757839175e-198 0.539930218141316 0.884 0.623 6.81345554767885e-194 "4" "SERP1"
"MRPS12" 3.41209292789608e-198 0.47520982053383 0.575 0.305 7.98395624198403e-194 "4" "MRPS12"
"MT-ND4L1" 4.97281683125811e-197 1.29778148885236 0.781 0.569 1.16358941034608e-192 "4" "MT-ND4L"
"BZW2" 2.55498124843468e-196 0.418575752557522 0.477 0.223 5.97840062321231e-192 "4" "BZW2"
"PCCB" 1.85552479427234e-194 0.323457281898997 0.346 0.133 4.34174246611786e-190 "4" "PCCB"
"DUSP2" 3.57299091291963e-194 0.369931002738224 0.285 0.096 8.36044143714065e-190 "4" "DUSP2"
"C1QA1" 4.97663569612458e-194 0.349983449082764 0.454 0.19 1.16448298653619e-189 "4" "C1QA"
"STRN3" 6.96455521458968e-194 0.302870638218715 0.348 0.131 1.62963627466184e-189 "4" "STRN3"
"LAPTM5" 1.33116950954824e-193 0.639496825260034 0.337 0.128 3.11480353539193e-189 "4" "LAPTM5"
"LACTB2" 2.02938876349074e-193 0.380151349466661 0.367 0.148 4.74856676769199e-189 "4" "LACTB2"
"IMPDH1" 4.61458621713428e-193 0.31069198457607 0.347 0.133 1.07976702894725e-188 "4" "IMPDH1"
"PPIA1" 6.77484951175628e-193 0.597118038726108 0.976 0.822 1.58524703725585e-188 "4" "PPIA"
"ZNF106" 4.59596979456841e-192 0.387505024999194 0.416 0.179 1.07541097223106e-187 "4" "ZNF106"
"TPT11" 6.74532508285423e-192 0.390637122270306 0.999 0.941 1.57833861613706e-187 "4" "TPT1"
"ANP32A" 5.12016282688359e-191 0.513666800601636 0.665 0.396 1.19806689986249e-186 "4" "ANP32A"
"IFRD1" 1.5399999176239e-190 0.427215019687143 0.439 0.195 3.60344580724817e-186 "4" "IFRD1"
"COMT" 1.87939619273497e-190 0.458081303824132 0.564 0.289 4.39759915138055e-186 "4" "COMT"
"MPG1" 2.18493693671054e-190 0.37972198228585 0.525 0.251 5.11253393820899e-186 "4" "MPG"
"DDRGK1" 2.73595199842812e-190 0.399773085851532 0.52 0.255 6.40185408112195e-186 "4" "DDRGK1"
"CCDC85B" 4.0923257468382e-190 0.509007507290927 0.755 0.478 9.5756330150267e-186 "4" "CCDC85B"
"WASL" 5.41494320627766e-190 0.288348949931146 0.297 0.105 1.26704256083691e-185 "4" "WASL"
"MRTO4" 6.93432259805723e-190 0.429307695679479 0.515 0.258 1.62256214471941e-185 "4" "MRTO4"
"LACTB" 7.59456332544759e-190 0.315869951197533 0.35 0.136 1.77705187252148e-185 "4" "LACTB"
"CYBRD1" 1.67944840626982e-189 0.33503590406583 0.327 0.124 3.92974132583076e-185 "4" "CYBRD1"
"ECI2" 2.79847610574388e-189 0.47287894551812 0.529 0.273 6.5481542398301e-185 "4" "ECI2"
"RBM28" 5.2304272999113e-189 0.301730765460684 0.321 0.118 1.22386768390625e-184 "4" "RBM28"
"CLTB" 5.73660198718712e-188 0.513721088918937 0.598 0.332 1.34230749898191e-183 "4" "CLTB"
"RRP1" 3.016396228375e-186 0.330960458153043 0.383 0.158 7.05806553477466e-182 "4" "RRP1"
"PPIF" 8.01783715102587e-186 0.359280176418547 0.367 0.151 1.87609371496854e-181 "4" "PPIF"
"LRPPRC" 2.06069630897075e-185 0.324071205940107 0.373 0.15 4.82182329336065e-181 "4" "LRPPRC"
"RPL39L" 6.47200532430062e-185 0.345666124376221 0.33 0.127 1.5143845258331e-180 "4" "RPL39L"
"PKN1" 1.40427400601394e-183 0.271380346067149 0.292 0.102 3.28586074667202e-179 "4" "PKN1"
"ARPC1A" 1.52673658843088e-183 0.533001671633667 0.562 0.306 3.57241094326942e-179 "4" "ARPC1A"
"ABCE11" 2.29171196004419e-183 0.448791198895013 0.539 0.278 5.36237681530741e-179 "4" "ABCE1"
"WDR74" 1.3640219390041e-182 0.348582452903232 0.41 0.179 3.19167493507569e-178 "4" "WDR74"
"MRPS10" 1.44337001396869e-182 0.466797117034261 0.548 0.293 3.37734149568535e-178 "4" "MRPS10"
"DVL3" 2.61031491981845e-182 0.263400465414498 0.272 0.093 6.1078758808832e-178 "4" "DVL3"
"CCDC58" 3.6390364910371e-181 0.312693943011389 0.325 0.125 8.51498148537772e-177 "4" "CCDC58"
"SNAP23" 3.67157340050382e-181 0.340983814078672 0.361 0.148 8.59111459983889e-177 "4" "SNAP23"
"ELL2" 1.85259169542818e-180 0.272811900254851 0.272 0.093 4.3348793081324e-176 "4" "ELL2"
"INPP1" 2.6921614408002e-180 0.301907649260419 0.332 0.129 6.2993885553284e-176 "4" "INPP1"
"CHORDC11" 3.65644436194169e-180 0.390889062512748 0.524 0.258 8.55571416250737e-176 "4" "CHORDC1"
"CENPX1" 4.87574179666206e-179 0.42000173128208 0.665 0.386 1.14087482300096e-174 "4" "CENPX"
"ATP5MC21" 1.58955625114727e-178 0.493160564114926 0.948 0.772 3.71940267205951e-174 "4" "ATP5MC2"
"FAM213A" 1.6434772679025e-178 0.298536023475262 0.264 0.09 3.84557245916507e-174 "4" "FAM213A"
"RPS19" 4.80840393018442e-178 0.361210534223007 1 0.987 1.12511843562385e-173 "4" "RPS19"
"EXOSC5" 2.30506208627833e-177 0.388005594552404 0.408 0.184 5.39361477568266e-173 "4" "EXOSC5"
"CD320" 4.57791930800298e-177 0.530419722281152 0.698 0.428 1.07118733887962e-172 "4" "CD320"
"MBNL1" 7.19654920816727e-177 0.416139823777408 0.417 0.185 1.68392054921906e-172 "4" "MBNL1"
"NMD3" 9.09838676994823e-177 0.309427751971866 0.318 0.121 2.12893152030019e-172 "4" "NMD3"
"EIF2S3" 1.50137072548694e-176 0.476055744960522 0.596 0.334 3.51305736056689e-172 "4" "EIF2S3"
"PSMD13" 2.74320391834481e-176 0.417100779884919 0.56 0.303 6.41882284853502e-172 "4" "PSMD13"
"BACE2" 9.16861598436097e-176 0.380150171644327 0.274 0.099 2.14536445418062e-171 "4" "BACE2"
"CCT8" 1.81713968790786e-175 0.500576132114672 0.789 0.517 4.25192515573561e-171 "4" "CCT8"
"NAA20" 1.80108869106238e-174 0.440113370251685 0.618 0.357 4.21436742821686e-170 "4" "NAA20"
"LYAR" 8.5942076554085e-174 0.361392550187989 0.398 0.177 2.01095864928903e-169 "4" "LYAR"
"MALSU1" 9.12811781591627e-174 0.410806885115462 0.502 0.259 2.13588828774625e-169 "4" "MALSU1"
"DPP7" 2.51364436433599e-173 0.406534973264273 0.613 0.335 5.88167644810978e-169 "4" "DPP7"
"NDUFA5" 8.09000572008985e-173 0.436478177922321 0.635 0.371 1.89298043844382e-168 "4" "NDUFA5"
"MRPS2" 1.90435831766857e-172 0.356773214291878 0.437 0.206 4.45600802751269e-168 "4" "MRPS2"
"CYB5R1" 5.9383358937224e-172 0.29282889615365 0.304 0.115 1.3895112157721e-167 "4" "CYB5R1"
"REEP3" 1.37908760066086e-171 0.331694293399285 0.396 0.174 3.22692707678635e-167 "4" "REEP3"
"JPT11" 4.06294215016273e-171 0.477364303852397 0.777 0.496 9.50687833716578e-167 "4" "JPT1"
"NDUFC1" 6.55645606938339e-171 0.466641324520916 0.751 0.478 1.53414515567502e-166 "4" "NDUFC1"
"TMEM243" 9.85025169087365e-171 0.286889516804283 0.341 0.138 2.30486039314753e-166 "4" "TMEM243"
"DESI1" 2.59078263325665e-170 0.321325514808746 0.315 0.123 6.06217228355725e-166 "4" "DESI1"
"TFG" 3.94422947638628e-169 0.441376484926873 0.609 0.35 9.22910255179625e-165 "4" "TFG"
"POP7" 6.45309664391729e-169 0.417112378764087 0.5 0.259 1.50996008371021e-164 "4" "POP7"
"HIGD2A" 3.97480717948047e-168 0.463747405081824 0.673 0.419 9.30065131926635e-164 "4" "HIGD2A"
"C1orf53" 4.78222814271165e-168 0.293583205906511 0.273 0.099 1.1189935631131e-163 "4" "C1orf53"
"CCL4" 8.91007151919691e-168 0.287584602782374 0.303 0.111 2.08486763477688e-163 "4" "CCL4"
"LGALS3BP1" 1.68342302064188e-166 0.360039509498808 0.539 0.266 3.93904152599994e-162 "4" "LGALS3BP"
"TIMMDC1" 1.80721660458128e-165 0.382182443755497 0.535 0.286 4.22870613305974e-161 "4" "TIMMDC1"
"ATP6V1F" 3.44474391778339e-165 0.568502053235452 0.801 0.535 8.06035629322135e-161 "4" "ATP6V1F"
"RNF187" 9.42469345585953e-164 0.362615700812228 0.491 0.248 2.20528402173657e-159 "4" "RNF187"
"BFAR" 2.81255492121657e-163 0.284243342360027 0.347 0.144 6.58109726015466e-159 "4" "BFAR"
"USP14" 3.91477909695474e-163 0.275725565018599 0.352 0.146 9.16019160896441e-159 "4" "USP14"
"GORASP2" 6.30198656350638e-163 0.342247914304367 0.472 0.234 1.47460183599486e-158 "4" "GORASP2"
"PABPN1" 2.87048081361487e-162 0.504184586502134 0.539 0.296 6.71663805577743e-158 "4" "PABPN1"
"RPLP0" 3.39891656215816e-162 0.35448966976563 0.993 0.904 7.95312486379387e-158 "4" "RPLP0"
"SELENOW1" 5.61677648489151e-162 0.395227540355325 0.731 0.444 1.31426952969976e-157 "4" "SELENOW"
"FBXO321" 1.67453425425423e-161 0.366016556702785 0.312 0.122 3.91824270152948e-157 "4" "FBXO32"
"ATAD21" 1.94627493273424e-161 0.396094002391522 0.309 0.121 4.55408871510485e-157 "4" "ATAD2"
"DCTPP1" 2.6922974482392e-161 0.445344570637098 0.465 0.238 6.2997067991349e-157 "4" "DCTPP1"
"SRM" 1.05286944508928e-160 0.486316353812256 0.79 0.525 2.4636092145644e-156 "4" "SRM"
"ATP5MF" 1.14640039582643e-160 0.506034508866035 0.914 0.687 2.68246228619426e-156 "4" "ATP5MF"
"ALYREF1" 1.14677438828153e-160 0.297970383440469 0.35 0.147 2.68333739113995e-156 "4" "ALYREF"
"C8orf76" 1.52577657224095e-160 0.314046185473169 0.337 0.14 3.57016460138661e-156 "4" "C8orf76"
